applicant_id,application_date,gender,age,education,marital_status,dependents,residence_type,years_at_current_residence,city,employment_type,industry,annual_income,years_employed,years_with_current_employer,loan_purpose,loan_amount_requested,loan_tenure_months,interest_rate,credit_score,num_credit_accounts,num_active_accounts,credit_history_months,num_delinquent_accounts,max_dpd_last_12m,num_enquiries_6m,num_enquiries_12m,total_outstanding_debt,secured_loan_percentage,num_written_off_accounts,num_settled_accounts,avg_monthly_balance,balance_volatility,avg_monthly_spending,essential_spending_pct,discretionary_spending_pct,num_bounced_checks_12m,salary_credit_regularity,num_digital_txns_monthly,cash_withdrawal_pct,min_balance_breaches_12m,emi_bounce_count_12m,debt_to_income_ratio,loan_to_income_ratio,credit_utilization,estimated_monthly_emi,emi_to_income_ratio,savings_rate,account_age_factor,default,default_probability
APP006274,2025-02-21,Male,54,High School,Divorced,1,Owned,0,Ahmedabad,Salaried,IT/Software,373000.0,0,0,Auto Loan,1162000.0,72,9.69,642,6,2,35,0,0,1,5,301000.0,63.1,0,0,24300.0,0.156,22100.0,55.8,44.2,2,98.5,27,38.3,1,0,0.807,3.115,0.294,21346.0,0.687,0.782,2.9,1,0.1951970509383378
APP006275,2025-03-23,Male,21,Bachelor,Divorced,0,Owned,4,Pune,Freelancer,IT/Software,358000.0,1,0,Business Loan,3230000.0,84,15.2,579,6,1,50,0,0,1,3,1168800.0,9.2,0,1,64500.0,0.106,23600.0,31.8,68.2,1,83.7,37,38.7,1,0,3.265,9.022,0.176,62692.0,2.101,2.162,4.2,0,0.27025000000000005
APP006276,2025-09-30,Female,26,High School,Married,0,Rented,0,Kolkata,Salaried,Education,373000.0,0,0,Business Loan,1235000.0,84,14.81,835,2,2,136,0,0,0,0,1352200.0,28.4,0,0,71700.0,0.05,25400.0,36.3,63.7,1,72.1,26,39.2,1,0,3.625,3.311,0.188,23700.0,0.762,2.307,11.3,0,0.16624999999999998
APP006277,2025-06-27,Male,49,Bachelor,Single,1,Mortgaged,8,Jaipur,Salaried,Education,806000.0,0,0,Personal Loan,1787000.0,24,17.12,744,0,0,74,1,180,1,5,302900.0,74.5,0,0,93200.0,0.386,27300.0,70.0,30.0,0,70.3,31,19.3,2,0,0.376,2.217,0.594,88456.0,1.317,1.388,6.2,0,0.23658064516129035
APP006278,2025-04-19,Male,21,Master,Married,0,Owned,5,Chennai,Self-Employed,Banking/Finance,628000.0,28,1,Home Loan,4217000.0,180,8.92,649,2,0,170,2,60,0,2,1238700.0,28.2,0,0,170700.0,0.135,21900.0,40.7,59.3,0,85.8,23,9.3,0,0,1.972,6.715,0.368,42571.0,0.813,3.262,14.2,0,0.19608333333333336
APP006279,2025-12-05,Female,21,Bachelor,Single,1,Owned,5,Chennai,Self-Employed,IT/Software,186000.0,4,0,Home Loan,708000.0,180,8.02,750,4,1,21,0,0,2,6,1759800.0,70.5,0,0,9400.0,0.105,8600.0,32.2,67.8,0,94.1,35,16.6,0,1,9.461,3.806,0.856,6774.0,0.437,0.606,1.8,0,0.1875
APP006280,2025-08-11,Male,30,High School,Married,1,Mortgaged,7,Jaipur,Self-Employed,Other,274000.0,1,1,Personal Loan,719000.0,36,10.87,707,3,3,56,0,0,2,4,625500.0,56.1,0,0,80800.0,0.373,18600.0,68.1,31.9,3,90.5,21,18.6,2,0,2.283,2.624,0.776,23495.0,1.029,3.539,4.7,0,0.17825
APP006281,2025-03-12,Female,36,Bachelor,Single,2,Mortgaged,3,Ahmedabad,Salaried,Education,437000.0,4,4,Credit Card,174000.0,12,29.2,727,1,0,119,3,60,3,5,104600.0,49.7,0,0,123400.0,0.061,30200.0,66.3,33.7,0,99.4,35,24.7,0,1,0.239,0.398,0.215,16894.0,0.464,3.389,9.9,0,0.17658333333333334
APP006282,2025-01-23,Male,50,High School,Married,1,Mortgaged,1,Mumbai,Salaried,IT/Software,382000.0,2,2,Home Loan,2858000.0,180,9.43,775,3,3,105,0,0,0,3,122900.0,94.6,0,0,62900.0,0.094,24200.0,44.0,56.0,1,79.8,38,11.7,1,0,0.322,7.482,0.275,29723.0,0.934,1.976,8.8,0,0.02
APP006283,2025-05-04,Female,33,Bachelor,Married,0,Rented,7,Pune,Salaried,Banking/Finance,374000.0,10,7,Auto Loan,1138000.0,60,11.31,681,2,2,64,0,0,2,4,8300.0,17.3,0,0,44900.0,0.3,23800.0,36.1,63.9,0,89.7,36,13.5,1,0,0.022,3.043,0.348,24919.0,0.8,1.441,5.3,0,0.02
APP006284,2025-04-30,Female,28,Bachelor,Married,1,Owned,7,Other,Self-Employed,IT/Software,132000.0,5,5,Personal Loan,305000.0,24,17.77,681,5,0,17,0,0,3,3,156100.0,1.4,2,0,23200.0,0.118,8800.0,62.6,37.4,2,81.1,41,9.2,1,0,1.183,2.311,0.818,15193.0,1.381,2.109,1.4,0,0.28300757575757574
APP006285,2025-09-30,Male,38,Bachelor,Married,2,Owned,0,Pune,Salaried,Real Estate,195000.0,10,4,Business Loan,1851000.0,120,13.12,843,3,1,12,0,0,3,7,89300.0,27.1,0,0,13700.0,0.069,10600.0,67.6,32.4,0,74.6,22,24.7,2,0,0.458,9.492,0.859,27769.0,1.709,0.843,1.0,0,0.02
APP006286,2025-12-23,Male,39,PhD,Widowed,0,Living with Parents,11,Hyderabad,Business Owner,Other,240000.0,1,1,Education Loan,352000.0,120,8.53,866,5,4,85,2,120,3,8,307800.0,58.7,0,0,21900.0,0.364,10700.0,39.1,60.9,0,72.3,34,5.1,5,1,1.282,1.467,0.176,4370.0,0.218,1.095,7.1,0,0.3234166666666667
APP006287,2025-05-15,Female,39,Bachelor,Single,2,Rented,1,Delhi,Self-Employed,IT/Software,306000.0,4,1,Credit Card,93000.0,12,35.68,710,2,2,81,0,0,0,0,20900.0,14.5,0,0,71400.0,0.05,16300.0,41.1,58.9,0,96.2,28,32.2,0,0,0.068,0.304,0.794,9328.0,0.366,2.8,6.8,0,0.02
APP006288,2025-03-06,Male,33,Master,Single,3,Mortgaged,1,Other,Salaried,IT/Software,200000.0,1,0,Personal Loan,387000.0,24,12.44,568,6,1,19,0,0,3,8,75900.0,15.0,0,0,26900.0,0.08,11900.0,38.9,61.1,1,91.6,40,37.4,0,0,0.38,1.935,0.562,18297.0,1.098,1.614,1.6,0,0.12095
APP006289,2025-08-12,Female,21,Master,Married,1,Rented,1,Pune,Salaried,Banking/Finance,505000.0,1,1,Auto Loan,1168000.0,84,10.29,811,8,0,28,1,30,1,2,573200.0,6.7,0,0,147000.0,0.189,30600.0,50.2,49.8,1,96.6,22,23.1,2,0,1.135,2.313,0.854,19566.0,0.465,3.493,2.3,0,0.14242161716171617
APP006290,2025-10-13,Male,25,Bachelor,Single,3,Mortgaged,16,Mumbai,Salaried,IT/Software,426000.0,1,0,Home Loan,1216000.0,360,8.64,808,5,3,145,0,0,1,4,842900.0,61.0,1,0,31200.0,0.822,15700.0,51.6,48.4,0,72.8,33,15.7,3,1,1.979,2.854,0.574,9471.0,0.267,0.879,12.1,1,0.3291
APP006291,2025-04-10,Male,49,Bachelor,Single,3,Owned,1,Other,Self-Employed,Other,856000.0,3,2,Home Loan,3124000.0,300,8.83,800,4,0,50,3,60,2,5,566900.0,82.8,0,0,73000.0,0.109,57600.0,50.7,49.3,0,79.3,40,14.2,0,1,0.662,3.65,0.542,25854.0,0.362,1.023,4.2,1,0.19455996884735202
APP006292,2025-02-18,Male,36,High School,Married,2,Rented,17,Chennai,Freelancer,Banking/Finance,618000.0,7,3,Credit Card,285000.0,12,37.24,669,3,3,38,0,0,0,2,497300.0,97.2,0,0,61100.0,0.265,31500.0,35.4,64.6,0,86.6,26,15.4,1,0,0.805,0.461,0.325,28809.0,0.559,1.186,3.2,0,0.028219255663430393
APP006293,2025-09-26,Female,31,Bachelor,Married,1,Rented,5,Delhi,Salaried,Healthcare,436000.0,4,2,Personal Loan,256000.0,24,14.18,690,3,1,28,0,0,2,4,901600.0,32.7,0,0,69800.0,0.177,20900.0,63.8,36.2,2,99.0,31,39.6,0,0,2.068,0.587,0.338,12313.0,0.339,1.921,2.3,0,0.11249999999999999
APP006294,2025-09-05,Male,46,Bachelor,Single,0,Owned,0,Delhi,Business Owner,IT/Software,408000.0,21,2,Education Loan,1460000.0,120,10.68,428,4,3,47,2,60,1,3,2295700.0,61.8,0,0,95000.0,0.709,26600.0,45.4,54.6,0,88.8,16,31.8,0,1,5.627,3.578,0.885,19848.0,0.584,2.794,3.9,0,0.3117833333333333
APP006295,2025-04-10,Female,23,High School,Married,3,Rented,4,Other,Self-Employed,Retail,840000.0,1,1,Home Loan,3103000.0,300,8.68,686,0,0,40,0,0,1,3,1329000.0,68.6,0,0,244900.0,0.473,31400.0,36.1,63.9,1,94.9,31,23.8,1,0,1.582,3.694,0.656,25364.0,0.362,3.499,3.3,0,0.10349999999999998
APP006296,2025-04-17,Female,32,Bachelor,Married,2,Rented,10,Chennai,Salaried,Banking/Finance,199000.0,7,2,Personal Loan,237000.0,60,15.01,681,2,2,32,2,60,1,4,683000.0,75.5,0,1,12900.0,0.574,7300.0,56.3,43.7,1,97.7,27,18.3,1,2,3.432,1.191,0.895,5639.0,0.34,0.778,2.7,0,0.38178333333333325
APP006297,2025-12-21,Male,36,Master,Single,3,Rented,4,Bangalore,Self-Employed,Banking/Finance,434000.0,2,1,Consumer Durable,127000.0,6,16.47,757,2,0,1,1,120,0,1,640400.0,22.7,1,0,111000.0,0.196,20100.0,63.9,36.1,0,88.3,34,38.8,0,0,1.476,0.293,0.831,22195.0,0.614,3.069,0.1,0,0.2324166666666667
APP006298,2025-01-16,Male,30,Other,Divorced,1,Rented,0,Chennai,Business Owner,Other,687000.0,2,2,Home Loan,2780000.0,180,8.69,832,3,0,139,0,0,2,3,1079400.0,19.5,0,0,159400.0,0.546,35100.0,47.5,52.5,5,82.1,25,34.7,1,1,1.571,4.047,0.429,27686.0,0.484,2.784,11.6,0,0.23930000000000004
APP006299,2025-08-25,Female,36,Bachelor,Single,0,Owned,1,Kolkata,Salaried,IT/Software,428000.0,3,0,Home Loan,3259000.0,120,8.24,766,4,4,36,1,30,1,3,246900.0,2.0,3,0,90700.0,0.121,14900.0,38.4,61.6,0,98.6,31,26.1,2,0,0.577,7.614,0.836,39955.0,1.12,2.543,3.0,0,0.4078535825545171
APP006300,2025-04-15,Male,33,Bachelor,Single,3,Rented,1,Bangalore,Freelancer,IT/Software,587000.0,1,1,Education Loan,2618000.0,60,10.04,741,2,0,41,1,30,1,4,500800.0,54.3,0,0,139700.0,0.089,34500.0,55.3,44.7,2,99.3,28,36.2,0,1,0.853,4.46,0.787,55676.0,1.138,2.856,3.4,0,0.17173182850653038
APP006301,2025-02-13,Female,21,Master,Single,2,Rented,0,Chennai,Self-Employed,Manufacturing,336000.0,16,9,Home Loan,769000.0,180,9.07,715,3,2,136,0,0,2,4,95800.0,79.3,0,0,26600.0,0.05,18500.0,62.4,37.6,0,99.7,35,24.8,1,0,0.285,2.289,0.533,7832.0,0.28,0.95,11.3,0,0.02
APP006302,2025-02-03,Male,36,Bachelor,Single,1,Mortgaged,1,Kolkata,Salaried,Manufacturing,198000.0,2,2,Business Loan,537000.0,48,12.65,773,5,0,80,0,0,1,1,747700.0,11.6,0,1,58900.0,0.468,9700.0,44.6,55.4,0,95.9,29,10.8,1,0,3.776,2.712,0.486,14313.0,0.867,3.57,6.7,0,0.09175
APP006303,2025-05-07,Male,21,High School,Divorced,2,Owned,5,Chennai,Salaried,Education,630000.0,1,1,Home Loan,3876000.0,120,8.18,749,0,0,38,1,30,2,3,547500.0,57.9,0,0,111100.0,0.084,46300.0,62.9,37.1,0,86.8,29,22.3,1,1,0.869,6.152,0.82,47396.0,0.903,2.116,3.2,1,0.13132142857142853
APP006304,2025-04-15,Female,36,Bachelor,Single,2,Owned,2,Kolkata,Business Owner,Banking/Finance,1305000.0,5,1,Auto Loan,3297000.0,36,8.64,794,3,2,45,0,0,4,6,860500.0,14.1,0,0,315500.0,0.05,86600.0,53.8,46.2,3,92.1,26,25.8,0,1,0.659,2.526,0.802,104292.0,0.959,2.901,3.8,0,0.12243869731800766
APP006305,2025-01-31,Male,48,Master,Married,2,Living with Parents,2,Other,Self-Employed,Healthcare,1502000.0,1,0,Personal Loan,3993000.0,60,12.44,767,7,4,9,1,90,1,5,653700.0,54.0,0,0,308300.0,0.069,65100.0,50.0,50.0,1,72.9,31,32.7,0,2,0.435,2.658,0.702,89712.0,0.717,2.463,0.8,0,0.27677197070572573
APP006306,2025-03-31,Male,32,High School,Married,0,Rented,1,Other,Self-Employed,Banking/Finance,139000.0,7,0,Home Loan,915000.0,240,8.69,810,2,2,25,0,0,1,4,2395700.0,55.5,1,0,22300.0,0.196,6100.0,66.3,33.7,0,76.2,27,8.8,0,3,17.235,6.583,0.266,8051.0,0.695,1.925,2.1,0,0.35250000000000004
APP006307,2025-07-11,Male,23,Bachelor,Married,3,Owned,25,Chennai,Salaried,Government,423000.0,3,3,Auto Loan,819000.0,60,11.67,810,3,3,6,0,0,2,7,1878800.0,86.6,0,0,85300.0,0.297,19300.0,65.2,34.8,2,85.5,31,38.1,5,1,4.442,1.936,0.163,18082.0,0.513,2.42,0.5,1,0.2325
APP006308,2025-07-14,Male,33,Bachelor,Divorced,1,Mortgaged,4,Delhi,Salaried,Healthcare,181000.0,4,1,Consumer Durable,28000.0,18,15.96,670,3,1,10,1,90,0,2,225600.0,9.6,0,0,41100.0,0.272,6900.0,62.4,37.6,1,85.6,27,6.9,3,1,1.246,0.155,0.848,1759.0,0.117,2.725,0.8,1,0.2921408839779006
APP006309,2025-11-10,Male,26,Master,Married,4,Owned,8,Delhi,Salaried,Banking/Finance,647000.0,10,0,Auto Loan,1440000.0,60,10.63,712,2,2,13,0,0,2,4,370300.0,56.8,0,0,112700.0,0.061,29100.0,51.2,48.8,0,78.2,37,23.9,1,0,0.572,2.226,0.336,31044.0,0.576,2.09,1.1,0,0.09423338485316847
APP006310,2025-05-24,Female,40,PhD,Single,1,Rented,2,Ahmedabad,Salaried,Retail,121000.0,0,0,Home Loan,496000.0,120,8.21,777,7,1,16,0,0,0,2,802700.0,37.6,0,0,17100.0,0.603,7800.0,65.3,34.7,1,88.0,33,39.0,1,0,6.634,4.099,0.663,6073.0,0.602,1.696,1.3,0,0.18589999999999998
APP006311,2025-07-14,Male,33,Bachelor,Married,1,Mortgaged,0,Mumbai,Self-Employed,IT/Software,313000.0,5,0,Home Loan,724000.0,300,8.03,723,5,2,58,0,0,2,2,297000.0,77.1,0,0,64000.0,0.32,12100.0,41.2,58.8,3,76.9,26,35.7,0,0,0.949,2.313,0.294,5602.0,0.215,2.454,4.8,0,0.19913817891373803
APP006312,2025-02-08,Male,52,PhD,Married,4,Living with Parents,9,Mumbai,Salaried,Government,444000.0,0,0,Business Loan,3058000.0,84,11.76,745,5,1,53,2,60,3,6,3192200.0,91.0,0,0,42900.0,0.454,25600.0,55.7,44.3,0,94.7,38,13.5,2,0,7.19,6.887,0.714,53590.0,1.448,1.159,4.4,0,0.3120833333333333
APP006313,2025-06-22,Female,46,High School,Married,1,Owned,7,Pune,Salaried,Banking/Finance,421000.0,3,3,Business Loan,3672000.0,120,13.62,748,3,3,97,2,60,3,6,386500.0,51.3,3,0,102100.0,0.666,29500.0,65.6,34.4,0,79.0,30,6.1,1,0,0.918,8.722,0.884,56178.0,1.601,2.91,8.1,0,0.40143855898654
APP006314,2025-12-25,Male,33,High School,Married,0,Owned,2,Other,Self-Employed,Government,589000.0,11,3,Auto Loan,1396000.0,72,9.59,793,0,0,7,5,30,3,3,903100.0,23.6,1,0,96800.0,0.217,25500.0,65.7,34.3,0,77.1,39,33.4,1,0,1.533,2.37,0.757,25574.0,0.521,1.972,0.6,1,0.39341666666666675
APP006315,2025-12-07,Male,42,PhD,Divorced,3,Rented,4,Delhi,Salaried,Other,468000.0,7,7,Home Loan,1255000.0,240,7.59,602,5,1,131,0,0,5,7,840600.0,97.2,0,0,33200.0,0.084,33400.0,32.8,67.2,1,89.6,35,23.9,2,0,1.796,2.682,0.247,10179.0,0.261,0.851,10.9,0,0.18449999999999997
APP006316,2025-07-12,Female,31,Bachelor,Single,3,Owned,0,Mumbai,Self-Employed,IT/Software,916000.0,9,0,Home Loan,2821000.0,240,8.84,629,3,2,40,0,0,1,3,673000.0,82.9,0,0,78400.0,0.275,39400.0,40.2,59.8,0,92.3,31,7.5,0,0,0.735,3.08,0.359,25092.0,0.329,1.027,3.3,0,0.11122161572052401
APP006317,2025-12-25,Female,35,High School,Married,0,Owned,0,Jaipur,Business Owner,IT/Software,1014000.0,3,1,Education Loan,3543000.0,120,8.58,802,4,1,152,0,0,1,2,432700.0,23.1,0,0,73400.0,0.672,38100.0,41.4,58.6,0,89.6,33,20.0,1,1,0.427,3.494,0.765,44080.0,0.522,0.869,12.7,0,0.02
APP006318,2025-04-13,Male,31,Bachelor,Single,1,Rented,8,Bangalore,Salaried,Education,339000.0,3,3,Personal Loan,706000.0,12,15.95,717,3,0,13,0,0,2,4,915800.0,50.5,0,0,62500.0,0.05,20400.0,33.2,66.8,0,88.9,31,26.6,0,0,2.701,2.083,0.537,64039.0,2.267,2.212,1.1,0,0.045749999999999985
APP006319,2025-10-31,Female,42,Master,Married,2,Owned,14,Hyderabad,Salaried,IT/Software,275000.0,11,11,Personal Loan,191000.0,60,11.94,674,3,3,118,0,0,2,5,238200.0,42.5,1,0,19600.0,0.771,17500.0,55.6,44.4,1,99.3,41,13.1,0,0,0.866,0.695,0.575,4243.0,0.185,0.855,9.8,0,0.1366681818181818
APP006320,2025-02-07,Male,49,Master,Divorced,2,Mortgaged,2,Ahmedabad,Salaried,Healthcare,445000.0,4,3,Personal Loan,885000.0,60,17.47,719,2,1,33,2,30,1,1,883100.0,31.1,0,0,50200.0,0.184,28800.0,67.8,32.2,2,81.7,42,5.2,0,0,1.984,1.989,0.185,22219.0,0.599,1.354,2.8,0,0.22191666666666668
APP006321,2025-07-13,Female,42,Master,Married,2,Rented,4,Delhi,Salaried,IT/Software,467000.0,5,3,Business Loan,2469000.0,120,12.4,807,2,2,25,2,90,2,3,771200.0,87.4,0,0,108800.0,0.613,28800.0,36.8,63.2,1,74.9,30,14.4,1,3,1.651,5.287,0.836,35996.0,0.925,2.796,2.1,0,0.3789
APP006322,2025-12-23,Male,44,Bachelor,Single,0,Rented,6,Hyderabad,Salaried,Healthcare,491000.0,11,0,Business Loan,4724000.0,48,14.01,779,4,1,47,0,0,1,3,647700.0,90.2,0,0,135600.0,0.324,30900.0,54.6,45.4,0,91.2,26,18.1,0,0,1.319,9.621,0.464,129114.0,3.156,3.314,3.9,0,0.13025
APP006323,2025-06-16,Male,44,Master,Married,1,Mortgaged,6,Other,Self-Employed,IT/Software,509000.0,10,5,Personal Loan,266000.0,48,12.81,791,5,0,184,0,0,3,7,279700.0,69.9,0,0,110600.0,0.884,33000.0,45.3,54.7,0,83.9,21,13.6,1,0,0.55,0.523,0.263,7111.0,0.168,2.607,15.3,0,0.02
APP006324,2025-08-14,Male,40,Bachelor,Married,3,Rented,3,Kolkata,Salaried,IT/Software,143000.0,1,1,Business Loan,363000.0,120,12.1,640,6,1,189,0,0,1,1,90400.0,25.9,0,0,10000.0,0.172,6200.0,67.5,32.5,0,85.8,18,39.8,1,1,0.632,2.538,0.407,5229.0,0.439,0.839,15.8,0,0.0682167832167832
APP006325,2025-06-12,Male,23,Bachelor,Married,0,Mortgaged,4,Bangalore,Freelancer,Banking/Finance,475000.0,5,1,Personal Loan,1405000.0,12,14.03,725,5,1,27,0,0,1,2,450900.0,43.5,0,0,133600.0,0.05,25300.0,65.9,34.1,0,90.8,35,10.8,1,0,0.949,2.958,0.707,126171.0,3.187,3.375,2.2,0,0.02867631578947366
APP006326,2025-09-28,Male,52,Master,Single,1,Owned,5,Kolkata,Business Owner,IT/Software,543000.0,1,1,Home Loan,3036000.0,180,9.5,468,2,2,29,0,0,2,4,60300.0,23.1,0,0,162600.0,0.342,38800.0,37.2,62.8,1,79.0,31,10.1,2,0,0.111,5.591,0.594,31703.0,0.701,3.593,2.4,0,0.07800000000000001
APP006327,2025-11-08,Female,53,Bachelor,Married,3,Rented,0,Mumbai,Freelancer,Healthcare,380000.0,0,0,Credit Card,176000.0,12,26.24,522,0,0,117,0,0,3,5,811300.0,85.4,0,0,71900.0,0.36,21200.0,69.1,30.9,0,94.1,35,19.3,2,0,2.135,0.463,0.822,16834.0,0.532,2.271,9.8,0,0.23450000000000001
APP006328,2025-08-02,Male,32,High School,Divorced,1,Mortgaged,5,Delhi,Salaried,IT/Software,410000.0,0,0,Personal Loan,753000.0,12,11.61,817,2,1,32,0,0,1,3,600500.0,65.7,0,0,28700.0,0.214,14600.0,53.3,46.7,0,85.8,22,32.4,2,0,1.465,1.837,0.742,66766.0,1.954,0.84,2.7,0,0.16075
APP006329,2025-07-16,Male,31,Bachelor,Married,0,Rented,3,Kolkata,Salaried,Government,198000.0,3,3,Auto Loan,768000.0,72,9.09,758,3,2,42,3,60,1,3,113000.0,72.0,0,2,41400.0,1.017,7400.0,38.7,61.3,0,76.4,42,9.6,2,0,0.571,3.879,0.638,13878.0,0.841,2.509,3.5,1,0.2917540404040404
APP006330,2025-05-09,Male,41,Bachelor,Married,1,Owned,2,Delhi,Freelancer,Manufacturing,345000.0,13,2,Home Loan,1790000.0,360,7.64,686,2,2,55,3,30,4,5,109800.0,62.7,0,0,64200.0,0.457,15000.0,69.0,31.0,0,79.5,32,16.4,2,0,0.318,5.188,0.466,12688.0,0.441,2.233,4.6,1,0.18199275362318842
APP006331,2025-09-09,Male,40,High School,Married,1,Mortgaged,1,Mumbai,Retired,Banking/Finance,284000.0,3,2,Home Loan,1661000.0,300,7.94,805,2,2,6,0,0,2,3,238500.0,26.6,0,0,26600.0,0.172,12900.0,51.7,48.3,0,70.4,25,25.3,0,2,0.84,5.849,0.822,12754.0,0.539,1.124,0.5,0,0.07772887323943661
APP006332,2025-10-27,Female,32,High School,Single,4,Rented,5,Delhi,Salaried,Banking/Finance,521000.0,0,0,Education Loan,1338000.0,120,9.34,900,2,2,71,0,0,3,6,1107600.0,10.2,0,0,127400.0,0.05,20800.0,48.1,51.9,2,87.9,24,10.8,3,0,2.126,2.568,0.532,17196.0,0.396,2.934,5.9,1,0.22
APP006333,2025-11-20,Male,22,Bachelor,Married,2,Rented,0,Delhi,Self-Employed,Banking/Finance,100000.0,0,0,Business Loan,203000.0,84,13.71,771,1,1,14,2,60,3,4,786600.0,67.6,0,0,25800.0,0.723,5000.0,36.3,63.7,0,86.6,26,7.7,1,0,7.866,2.03,0.524,3772.0,0.453,3.096,1.2,0,0.29673333333333335
APP006334,2025-12-17,Male,38,High School,Married,3,Living with Parents,8,Chennai,Salaried,Manufacturing,168000.0,5,5,Education Loan,810000.0,60,8.09,659,3,3,25,0,0,0,2,78500.0,46.9,0,0,38600.0,0.264,8000.0,62.3,37.7,0,95.3,24,34.5,3,0,0.467,4.821,0.75,16459.0,1.176,2.757,2.1,0,0.03697619047619047
APP006335,2025-12-02,Male,40,Master,Single,3,Mortgaged,0,Mumbai,Business Owner,Manufacturing,516000.0,11,0,Personal Loan,308000.0,48,10.57,650,4,2,44,1,60,1,3,532600.0,8.6,0,0,100300.0,0.682,27100.0,69.4,30.6,0,81.3,35,21.3,2,0,1.032,0.597,0.863,7896.0,0.184,2.333,3.7,0,0.2681503875968992
APP006336,2025-05-09,Female,42,Bachelor,Single,2,Owned,7,Ahmedabad,Salaried,Other,353000.0,2,0,Credit Card,114000.0,12,30.83,806,5,3,51,3,90,4,6,230900.0,89.5,0,0,105200.0,0.163,16500.0,50.8,49.2,0,76.0,36,26.5,1,2,0.654,0.323,0.375,11160.0,0.379,3.576,4.2,1,0.3989107648725213
APP006337,2025-05-05,Male,38,High School,Married,1,Rented,8,Kolkata,Self-Employed,Retail,100000.0,4,4,Home Loan,750000.0,240,9.08,682,1,1,35,1,60,0,3,119000.0,13.5,0,0,12500.0,0.161,6700.0,42.7,57.3,0,92.8,19,17.4,4,0,1.19,7.5,0.597,6787.0,0.814,1.5,2.9,0,0.20683333333333334
APP006338,2025-02-03,Male,32,Bachelor,Single,1,Rented,14,Bangalore,Salaried,Manufacturing,302000.0,13,0,Business Loan,2425000.0,60,11.76,650,1,1,98,0,0,2,5,9100.0,27.6,0,0,30500.0,0.05,15500.0,62.7,37.3,1,78.7,35,16.8,0,0,0.03,8.03,0.519,53649.0,2.132,1.212,8.2,1,0.0925
APP006339,2025-06-10,Male,44,Master,Married,2,Owned,3,Chennai,Salaried,IT/Software,206000.0,0,0,Personal Loan,137000.0,24,12.22,705,5,5,73,1,30,3,5,30700.0,43.4,2,2,34100.0,0.503,14400.0,66.2,33.8,1,87.9,38,34.7,0,0,0.149,0.665,0.555,6463.0,0.376,1.986,6.1,1,0.3855666666666666
APP006340,2025-06-17,Male,35,High School,Single,4,Owned,0,Jaipur,Salaried,Manufacturing,228000.0,1,1,Credit Card,81000.0,12,41.84,763,4,2,58,0,0,6,9,46000.0,68.6,0,0,35600.0,0.076,10600.0,39.0,61.0,0,93.8,26,30.8,0,0,0.202,0.355,0.176,8376.0,0.441,1.874,4.8,0,0.02
APP006341,2025-11-29,Male,30,High School,Single,1,Rented,5,Other,Salaried,Manufacturing,407000.0,2,1,Home Loan,2582000.0,300,7.97,638,2,0,18,0,0,1,4,1964000.0,98.0,0,0,104200.0,0.349,20400.0,45.5,54.5,1,91.6,27,32.4,0,1,4.826,6.344,0.887,19877.0,0.586,3.072,1.5,0,0.1455
APP006342,2025-02-19,Female,33,PhD,Married,2,Rented,1,Mumbai,Salaried,Real Estate,315000.0,3,3,Home Loan,2437000.0,360,7.93,713,3,2,37,2,30,1,2,100500.0,44.1,1,0,91800.0,0.186,16700.0,34.3,65.7,0,71.9,35,25.8,1,0,0.319,7.737,0.538,17763.0,0.677,3.497,3.1,0,0.1653214285714286
APP006343,2025-08-16,Female,21,Bachelor,Married,3,Mortgaged,0,Kolkata,Self-Employed,Education,240000.0,1,1,Personal Loan,272000.0,24,10.85,722,2,2,38,0,0,1,1,311700.0,88.6,0,0,60100.0,0.095,11300.0,54.3,45.7,0,73.0,34,15.5,0,0,1.299,1.133,0.131,12658.0,0.633,3.005,3.2,0,0.044375
APP006344,2025-04-16,Female,33,PhD,Single,0,Rented,9,Mumbai,Salaried,Manufacturing,515000.0,4,0,Personal Loan,651000.0,60,10.55,671,4,2,167,0,0,0,1,6200.0,8.1,0,0,127700.0,0.28,23800.0,31.6,68.4,0,80.0,34,8.7,3,1,0.012,1.264,0.664,14009.0,0.326,2.976,13.9,0,0.16725
APP006345,2025-05-03,Male,41,Bachelor,Single,0,Mortgaged,0,Mumbai,Self-Employed,Banking/Finance,370000.0,13,0,Education Loan,1846000.0,180,9.09,615,3,3,11,0,0,0,1,420700.0,98.9,0,0,65700.0,0.811,15900.0,42.0,58.0,0,88.9,33,11.1,3,0,1.137,4.989,0.806,18822.0,0.61,2.131,0.9,0,0.2305027027027027
APP006346,2025-12-05,Male,38,High School,Married,2,Mortgaged,3,Mumbai,Salaried,Education,603000.0,12,0,Home Loan,3001000.0,240,8.07,642,3,2,31,0,0,1,3,223600.0,3.8,0,0,141300.0,0.23,41800.0,67.4,32.6,1,87.2,32,35.9,3,0,0.371,4.977,0.165,25232.0,0.502,2.812,2.6,0,0.16158126036484244
APP006347,2025-04-29,Male,50,High School,Married,1,Mortgaged,7,Hyderabad,Salaried,Banking/Finance,125000.0,0,0,Personal Loan,303000.0,24,12.36,686,3,1,16,0,0,2,3,502900.0,62.2,0,0,28400.0,0.062,5500.0,43.4,56.6,0,79.1,39,10.1,2,0,4.023,2.424,0.849,14314.0,1.374,2.726,1.3,0,0.1935
