applicant_id,application_date,gender,age,education,marital_status,dependents,residence_type,years_at_current_residence,city,employment_type,industry,annual_income,years_employed,years_with_current_employer,loan_purpose,loan_amount_requested,loan_tenure_months,interest_rate
APP005688,2025-12-13,Female,39,High School,Married,2,Owned,9,Delhi,Salaried,Retail,397000.0,3,1,Credit Card,113000.0,12,36.09
APP005689,2025-08-20,Male,27,Bachelor,Married,0,Rented,1,Ahmedabad,Self-Employed,Other,1125000.0,1,1,Personal Loan,1948000.0,48,17.23
APP005690,2025-03-23,Female,37,Master,Married,0,Rented,3,Mumbai,Self-Employed,Banking/Finance,391000.0,7,7,Personal Loan,509000.0,36,11.79
APP005691,2025-11-19,Male,25,Bachelor,Single,1,Rented,1,Other,Self-Employed,Banking/Finance,515000.0,4,4,Education Loan,1973000.0,60,8.7
APP005692,2025-06-02,Male,50,Master,Married,1,Owned,0,Delhi,Salaried,Education,389000.0,4,4,Home Loan,938000.0,120,9.04
APP005693,2025-04-14,Female,21,Bachelor,Divorced,3,Owned,11,Jaipur,Self-Employed,IT/Software,604000.0,1,0,Credit Card,104000.0,12,24.63
APP005694,2025-02-27,Male,47,High School,Married,2,Owned,2,Delhi,Salaried,Education,264000.0,0,0,Home Loan,1526000.0,120,8.36
APP005695,2025-03-25,Female,35,Bachelor,Single,2,Owned,5,Mumbai,Salaried,Education,377000.0,2,2,Business Loan,1820000.0,60,12.01
APP005696,2025-12-06,Male,30,Bachelor,Married,1,Rented,2,Chennai,Salaried,Government,447000.0,9,3,Business Loan,3334000.0,84,11.27
APP005697,2025-11-02,Male,36,Bachelor,Married,1,Mortgaged,3,Bangalore,Salaried,Retail,470000.0,5,1,Auto Loan,1125000.0,84,8.29
APP005698,2025-09-29,Male,42,High School,Married,2,Living with Parents,2,Hyderabad,Business Owner,IT/Software,971000.0,2,1,Home Loan,3222000.0,180,8.89
APP005699,2025-03-30,Female,48,High School,Single,1,Mortgaged,6,Pune,Salaried,Banking/Finance,280000.0,2,0,Home Loan,1662000.0,300,9.24
APP005700,2025-07-25,Male,38,Other,Single,0,Mortgaged,7,Other,Salaried,IT/Software,390000.0,0,0,Education Loan,1250000.0,180,9.39
APP005701,2025-03-10,Male,26,High School,Married,3,Mortgaged,2,Other,Salaried,Education,447000.0,0,0,Education Loan,1550000.0,84,10.44
APP005702,2025-05-26,Male,35,Bachelor,Married,1,Rented,9,Chennai,Business Owner,Education,1322000.0,3,1,Consumer Durable,194000.0,24,17.5
APP005703,2025-11-17,Male,53,Master,Married,1,Owned,2,Delhi,Business Owner,Manufacturing,1063000.0,1,0,Credit Card,396000.0,12,28.98
APP005704,2025-05-07,Male,48,Bachelor,Divorced,3,Rented,7,Delhi,Salaried,Other,243000.0,16,0,Home Loan,1387000.0,360,8.07
APP005705,2025-10-28,Female,44,High School,Married,0,Owned,5,Mumbai,Salaried,Banking/Finance,410000.0,4,2,Personal Loan,785000.0,36,15.42
APP005706,2025-02-26,Male,42,Bachelor,Divorced,4,Rented,3,Delhi,Self-Employed,Real Estate,721000.0,13,1,Auto Loan,1944000.0,84,8.42
APP005707,2025-12-13,Female,41,Bachelor,Married,0,Owned,10,Other,Freelancer,IT/Software,446000.0,1,0,Home Loan,1644000.0,180,9.16
APP005708,2025-02-11,Male,46,Bachelor,Divorced,1,Owned,4,Bangalore,Salaried,Other,492000.0,0,0,Home Loan,1058000.0,360,7.81
APP005709,2025-12-28,Female,30,PhD,Single,3,Mortgaged,9,Pune,Salaried,Banking/Finance,482000.0,10,0,Home Loan,977000.0,120,8.09
APP005710,2025-10-18,Female,21,Bachelor,Single,3,Owned,6,Other,Salaried,Government,166000.0,5,3,Auto Loan,414000.0,36,9.52
APP005711,2025-02-10,Male,35,Bachelor,Married,2,Rented,3,Mumbai,Salaried,IT/Software,248000.0,7,1,Education Loan,303000.0,84,9.04
APP005712,2025-05-26,Female,26,High School,Divorced,2,Mortgaged,1,Kolkata,Salaried,Healthcare,577000.0,4,0,Home Loan,4459000.0,120,8.34
APP005713,2025-05-09,Male,24,Bachelor,Married,0,Owned,15,Pune,Self-Employed,Other,309000.0,2,2,Credit Card,128000.0,12,39.66
APP005714,2025-12-10,Female,27,Master,Married,0,Owned,0,Ahmedabad,Self-Employed,Banking/Finance,687000.0,2,0,Personal Loan,1287000.0,24,13.95
APP005715,2025-12-18,Female,59,High School,Married,0,Owned,11,Mumbai,Freelancer,Education,226000.0,0,0,Credit Card,91000.0,12,38.2
APP005716,2025-11-14,Male,36,Bachelor,Married,1,Mortgaged,3,Chennai,Salaried,Manufacturing,548000.0,0,0,Education Loan,2354000.0,120,10.11
APP005717,2025-06-07,Male,38,High School,Married,1,Owned,6,Pune,Business Owner,Retail,1342000.0,3,0,Education Loan,3715000.0,60,8.06
APP005718,2025-12-27,Male,22,High School,Married,1,Mortgaged,2,Kolkata,Business Owner,Retail,339000.0,2,0,Personal Loan,822000.0,36,17.97
APP005719,2025-06-25,Male,21,Bachelor,Married,2,Rented,2,Kolkata,Self-Employed,Manufacturing,811000.0,5,4,Credit Card,253000.0,12,24.04
APP005720,2025-11-27,Male,26,Bachelor,Single,2,Owned,1,Hyderabad,Business Owner,Manufacturing,1235000.0,7,0,Auto Loan,1951000.0,36,9.84
APP005721,2025-06-02,Male,49,High School,Married,2,Owned,15,Chennai,Salaried,IT/Software,488000.0,6,0,Personal Loan,1125000.0,48,12.95
APP005722,2025-10-10,Male,38,PhD,Married,4,Rented,0,Other,Salaried,IT/Software,365000.0,12,2,Home Loan,1127000.0,360,8.66
APP005723,2025-02-13,Female,40,High School,Divorced,2,Mortgaged,2,Delhi,Salaried,Retail,142000.0,7,0,Home Loan,764000.0,300,8.43
APP005724,2025-04-11,Male,42,High School,Married,0,Rented,2,Delhi,Salaried,Education,575000.0,3,3,Consumer Durable,134000.0,18,13.91
APP005725,2025-04-19,Male,29,High School,Married,1,Owned,8,Mumbai,Business Owner,Education,489000.0,2,1,Consumer Durable,110000.0,18,14.78
APP005726,2025-04-19,Female,48,High School,Widowed,1,Rented,3,Mumbai,Freelancer,Other,305000.0,0,0,Auto Loan,465000.0,84,8.87
APP005727,2025-11-06,Male,28,High School,Single,2,Living with Parents,0,Jaipur,Salaried,IT/Software,470000.0,4,0,Personal Loan,618000.0,48,10.78
APP005728,2025-08-16,Male,49,Master,Single,3,Rented,3,Hyderabad,Self-Employed,Real Estate,296000.0,6,2,Business Loan,927000.0,60,14.42
APP005729,2025-12-13,Male,39,Bachelor,Married,2,Mortgaged,1,Other,Salaried,Banking/Finance,233000.0,2,2,Personal Loan,127000.0,24,10.91
APP005730,2025-01-23,Female,21,Bachelor,Married,1,Rented,0,Jaipur,Salaried,Manufacturing,272000.0,11,1,Personal Loan,608000.0,48,13.53
APP005731,2025-12-27,Female,27,Other,Married,3,Mortgaged,3,Bangalore,Self-Employed,Banking/Finance,322000.0,2,0,Credit Card,123000.0,12,32.63
APP005732,2025-02-08,Male,21,Bachelor,Divorced,0,Mortgaged,2,Pune,Business Owner,IT/Software,252000.0,2,0,Personal Loan,353000.0,24,14.75
APP005733,2025-10-21,Female,46,High School,Married,4,Rented,1,Bangalore,Salaried,IT/Software,399000.0,2,1,Personal Loan,483000.0,24,16.52
APP005734,2025-03-22,Male,34,Bachelor,Single,2,Living with Parents,0,Jaipur,Self-Employed,Banking/Finance,663000.0,0,0,Credit Card,256000.0,12,34.16
APP005735,2025-05-17,Female,21,High School,Married,0,Rented,3,Kolkata,Salaried,Other,296000.0,30,0,Home Loan,1940000.0,360,7.64
APP005736,2025-07-27,Female,38,Bachelor,Single,2,Living with Parents,10,Mumbai,Salaried,Manufacturing,409000.0,3,3,Home Loan,970000.0,240,8.94
APP005737,2025-01-15,Female,29,Bachelor,Married,1,Mortgaged,7,Delhi,Salaried,IT/Software,100000.0,16,6,Personal Loan,285000.0,48,11.51
APP005738,2025-02-22,Male,21,Bachelor,Single,3,Mortgaged,0,Pune,Business Owner,Retail,947000.0,5,0,Consumer Durable,111000.0,12,16.22
APP005739,2025-08-23,Male,51,Bachelor,Divorced,2,Mortgaged,6,Delhi,Salaried,Banking/Finance,410000.0,12,0,Credit Card,158000.0,12,26.12
APP005740,2025-02-04,Male,36,Master,Married,1,Owned,0,Hyderabad,Business Owner,IT/Software,1346000.0,5,1,Business Loan,3639000.0,36,13.38
APP005741,2025-07-27,Female,32,Master,Single,3,Owned,3,Delhi,Self-Employed,Government,712000.0,6,0,Education Loan,1646000.0,60,8.98
APP005742,2025-03-07,Male,31,High School,Married,1,Owned,7,Pune,Self-Employed,Healthcare,763000.0,18,9,Auto Loan,1115000.0,60,11.31
APP005743,2025-12-28,Female,21,High School,Married,1,Owned,3,Mumbai,Business Owner,Other,450000.0,8,0,Auto Loan,634000.0,72,8.17
APP005744,2025-03-14,Female,21,Bachelor,Married,4,Living with Parents,2,Kolkata,Salaried,Education,136000.0,1,1,Auto Loan,193000.0,48,9.31
APP005745,2025-09-25,Male,47,High School,Married,0,Owned,14,Bangalore,Salaried,Banking/Finance,398000.0,6,3,Home Loan,2198000.0,240,7.8
APP005746,2025-10-12,Female,30,High School,Divorced,5,Owned,0,Chennai,Freelancer,Other,100000.0,2,2,Home Loan,441000.0,360,8.91
APP005747,2025-12-12,Female,35,Bachelor,Married,4,Rented,0,Chennai,Salaried,Real Estate,409000.0,3,3,Home Loan,2593000.0,360,9.11
APP005748,2025-11-22,Female,21,Bachelor,Married,1,Rented,10,Delhi,Salaried,Banking/Finance,473000.0,12,0,Business Loan,2267000.0,120,14.6
APP005749,2025-12-19,Female,21,Master,Married,2,Mortgaged,10,Other,Salaried,Banking/Finance,384000.0,11,4,Home Loan,1625000.0,360,9.28
APP005750,2025-02-22,Female,41,Bachelor,Married,2,Rented,2,Mumbai,Salaried,Manufacturing,253000.0,2,0,Business Loan,2340000.0,60,12.62
APP005751,2025-06-20,Male,38,Other,Single,0,Mortgaged,3,Bangalore,Freelancer,Manufacturing,696000.0,14,4,Auto Loan,2089000.0,60,11.99
APP005752,2025-11-19,Female,52,Master,Single,0,Rented,0,Mumbai,Salaried,Manufacturing,356000.0,3,3,Auto Loan,534000.0,60,8.31
APP005753,2025-11-14,Male,48,High School,Divorced,1,Living with Parents,10,Bangalore,Salaried,Banking/Finance,550000.0,2,1,Home Loan,2561000.0,180,9.24
APP005754,2025-03-28,Female,32,Bachelor,Divorced,2,Owned,3,Mumbai,Salaried,IT/Software,632000.0,0,0,Auto Loan,2205000.0,72,11.0
APP005755,2025-04-23,Female,39,Bachelor,Single,0,Rented,4,Bangalore,Salaried,Manufacturing,594000.0,2,0,Home Loan,3056000.0,120,8.98
APP005756,2025-01-11,Male,31,Bachelor,Married,4,Mortgaged,0,Delhi,Business Owner,Retail,1138000.0,8,2,Business Loan,8065000.0,60,12.53
APP005757,2025-11-20,Female,55,Bachelor,Single,1,Owned,4,Hyderabad,Salaried,Other,662000.0,3,0,Business Loan,6010000.0,36,14.6
APP005758,2025-09-20,Male,46,Bachelor,Married,4,Mortgaged,5,Mumbai,Salaried,Manufacturing,454000.0,1,1,Education Loan,1822000.0,180,10.67
APP005759,2025-10-28,Male,36,Bachelor,Single,1,Rented,1,Chennai,Self-Employed,IT/Software,902000.0,3,0,Home Loan,7184000.0,240,8.26
APP005760,2025-05-16,Male,37,Bachelor,Single,0,Owned,11,Delhi,Self-Employed,Banking/Finance,664000.0,14,6,Home Loan,4510000.0,180,8.83
APP005761,2025-06-02,Female,49,PhD,Married,1,Rented,1,Bangalore,Self-Employed,IT/Software,345000.0,2,2,Home Loan,1022000.0,360,8.93
APP005762,2025-01-23,Female,40,Bachelor,Married,2,Mortgaged,11,Bangalore,Self-Employed,IT/Software,655000.0,6,4,Auto Loan,1373000.0,60,9.93
APP005763,2025-07-27,Female,50,High School,Single,0,Owned,6,Pune,Salaried,Manufacturing,185000.0,0,0,Business Loan,1096000.0,48,14.97
APP005764,2025-07-20,Male,21,High School,Married,2,Rented,8,Kolkata,Self-Employed,Retail,631000.0,12,0,Home Loan,3301000.0,120,7.92
APP005765,2025-06-30,Female,39,Master,Married,1,Mortgaged,6,Bangalore,Freelancer,Other,275000.0,4,4,Auto Loan,729000.0,48,9.91
APP005766,2025-08-27,Female,29,Bachelor,Married,1,Mortgaged,2,Other,Salaried,Retail,533000.0,2,2,Business Loan,4066000.0,60,12.95
APP005767,2025-12-03,Male,52,Master,Divorced,1,Rented,2,Kolkata,Salaried,IT/Software,603000.0,11,0,Personal Loan,1487000.0,60,11.3
APP005768,2025-11-24,Male,50,Master,Married,3,Rented,6,Bangalore,Salaried,Real Estate,239000.0,0,0,Personal Loan,279000.0,24,10.66
APP005769,2025-09-15,Male,35,Master,Single,1,Mortgaged,1,Mumbai,Salaried,Real Estate,460000.0,2,1,Auto Loan,732000.0,72,8.8
APP005770,2025-10-01,Female,50,Bachelor,Single,2,Owned,0,Hyderabad,Salaried,Healthcare,462000.0,1,1,Education Loan,2295000.0,84,9.31
APP005771,2025-04-24,Female,52,High School,Married,0,Living with Parents,1,Hyderabad,Salaried,Manufacturing,599000.0,12,1,Personal Loan,599000.0,48,12.47
APP005772,2025-01-31,Female,35,High School,Single,2,Rented,7,Mumbai,Self-Employed,Manufacturing,870000.0,3,3,Personal Loan,1770000.0,36,13.99
APP005773,2025-06-22,Male,59,Bachelor,Married,1,Owned,7,Jaipur,Self-Employed,Healthcare,936000.0,2,1,Education Loan,4300000.0,60,10.68
APP005774,2025-05-26,Female,34,Bachelor,Single,0,Owned,1,Bangalore,Salaried,Banking/Finance,459000.0,11,0,Personal Loan,656000.0,12,16.93
APP005775,2025-01-29,Male,32,Bachelor,Married,1,Owned,1,Delhi,Salaried,Other,218000.0,14,4,Education Loan,1081000.0,120,8.1
APP005776,2025-07-11,Male,43,Bachelor,Single,3,Mortgaged,3,Hyderabad,Retired,Real Estate,178000.0,0,0,Personal Loan,507000.0,36,15.12
APP005777,2025-03-31,Female,31,Bachelor,Married,1,Rented,1,Chennai,Self-Employed,Banking/Finance,729000.0,5,1,Credit Card,362000.0,12,28.79
APP005778,2025-02-13,Male,35,High School,Married,1,Owned,4,Pune,Business Owner,Retail,169000.0,4,2,Business Loan,1351000.0,48,13.97
APP005779,2025-06-26,Female,49,High School,Married,1,Living with Parents,1,Delhi,Salaried,IT/Software,324000.0,10,0,Credit Card,92000.0,12,29.5
APP005780,2025-10-06,Male,35,Master,Married,1,Mortgaged,0,Mumbai,Business Owner,Education,620000.0,4,3,Home Loan,1381000.0,240,9.15
APP005781,2025-11-13,Female,21,High School,Widowed,1,Owned,0,Chennai,Salaried,Government,385000.0,0,0,Auto Loan,523000.0,84,9.58
APP005782,2025-09-07,Male,38,Bachelor,Married,2,Rented,1,Delhi,Self-Employed,Healthcare,717000.0,21,0,Home Loan,1768000.0,180,7.93
APP005783,2025-08-05,Male,28,Bachelor,Married,1,Owned,0,Delhi,Self-Employed,IT/Software,695000.0,4,1,Home Loan,5545000.0,300,8.08
APP005784,2025-12-06,Male,43,Other,Married,1,Rented,18,Pune,Salaried,Manufacturing,492000.0,6,1,Business Loan,3367000.0,36,12.09
APP005785,2025-01-06,Male,41,Master,Married,1,Mortgaged,5,Delhi,Retired,IT/Software,158000.0,0,0,Personal Loan,332000.0,36,14.93
APP005786,2025-01-08,Female,49,Bachelor,Single,5,Rented,0,Ahmedabad,Salaried,Government,341000.0,9,1,Education Loan,1076000.0,180,8.35
APP005787,2025-03-27,Male,44,Bachelor,Single,2,Mortgaged,2,Chennai,Salaried,Manufacturing,469000.0,14,0,Auto Loan,1044000.0,72,8.42
APP005788,2025-12-26,Female,45,High School,Married,1,Living with Parents,1,Hyderabad,Salaried,Real Estate,229000.0,2,2,Credit Card,62000.0,12,25.6
APP005789,2025-02-06,Female,28,Bachelor,Married,2,Rented,5,Bangalore,Salaried,Healthcare,513000.0,2,2,Personal Loan,541000.0,12,17.12
APP005790,2025-10-05,Male,43,Master,Single,2,Rented,10,Delhi,Salaried,Banking/Finance,417000.0,1,0,Consumer Durable,91000.0,9,13.97
APP005791,2025-02-23,Male,54,Bachelor,Single,3,Rented,2,Delhi,Salaried,Other,204000.0,4,0,Personal Loan,247000.0,48,14.25
APP005792,2025-09-24,Female,28,Bachelor,Single,2,Owned,2,Kolkata,Salaried,Real Estate,526000.0,0,0,Credit Card,239000.0,12,26.81
APP005793,2025-12-14,Female,52,High School,Divorced,0,Living with Parents,2,Pune,Salaried,IT/Software,435000.0,0,0,Consumer Durable,70000.0,24,12.75
APP005794,2025-04-21,Female,29,Master,Single,1,Mortgaged,2,Chennai,Business Owner,Government,1705000.0,5,3,Home Loan,3656000.0,120,9.49
APP005795,2025-07-27,Male,26,Bachelor,Single,0,Mortgaged,0,Ahmedabad,Salaried,Other,572000.0,3,3,Personal Loan,1597000.0,60,17.59
APP005796,2025-02-13,Female,37,Master,Married,3,Owned,4,Ahmedabad,Salaried,Healthcare,157000.0,8,0,Home Loan,984000.0,240,9.04
APP005797,2025-02-12,Male,42,Bachelor,Married,1,Mortgaged,15,Chennai,Business Owner,Real Estate,665000.0,8,8,Personal Loan,892000.0,60,10.67
APP005798,2025-10-29,Female,44,Bachelor,Married,0,Mortgaged,7,Pune,Salaried,Healthcare,423000.0,3,3,Education Loan,1226000.0,120,8.8
APP005799,2025-06-13,Female,25,High School,Married,1,Rented,9,Other,Salaried,IT/Software,441000.0,6,5,Home Loan,1954000.0,300,8.14
APP005800,2025-09-29,Male,39,High School,Married,1,Rented,1,Mumbai,Salaried,Manufacturing,261000.0,11,3,Business Loan,716000.0,60,15.57
APP005801,2025-11-09,Male,28,Master,Married,2,Living with Parents,4,Mumbai,Business Owner,Other,842000.0,5,1,Home Loan,2062000.0,240,9.11
APP005802,2025-05-12,Male,21,Master,Single,1,Owned,11,Chennai,Self-Employed,Manufacturing,516000.0,20,1,Personal Loan,414000.0,60,10.73
APP005803,2025-10-09,Male,25,Bachelor,Married,3,Owned,0,Bangalore,Self-Employed,IT/Software,345000.0,30,7,Personal Loan,631000.0,36,11.64
APP005804,2025-07-23,Female,27,Bachelor,Divorced,1,Mortgaged,10,Mumbai,Freelancer,Healthcare,251000.0,4,0,Auto Loan,764000.0,48,9.09
APP005805,2025-04-28,Male,40,Bachelor,Single,0,Owned,0,Mumbai,Salaried,IT/Software,329000.0,1,1,Home Loan,2465000.0,240,9.17
APP005806,2025-09-20,Male,46,Bachelor,Single,0,Living with Parents,20,Delhi,Freelancer,Manufacturing,718000.0,9,0,Personal Loan,1831000.0,36,16.86
APP005807,2025-10-04,Male,21,Bachelor,Single,2,Owned,0,Mumbai,Salaried,Retail,576000.0,1,1,Home Loan,1575000.0,240,7.62
APP005808,2025-10-01,Female,38,Bachelor,Single,2,Mortgaged,2,Bangalore,Salaried,Retail,444000.0,8,1,Personal Loan,1113000.0,48,11.74
APP005809,2025-08-14,Female,23,Master,Single,0,Mortgaged,0,Mumbai,Business Owner,IT/Software,100000.0,3,2,Home Loan,573000.0,120,9.07
APP005810,2025-06-22,Male,41,Master,Single,1,Rented,0,Pune,Salaried,Government,611000.0,9,4,Auto Loan,682000.0,60,8.74
APP005811,2025-02-12,Male,28,Bachelor,Single,3,Rented,10,Pune,Salaried,Real Estate,100000.0,2,0,Personal Loan,130000.0,12,11.58
APP005812,2025-07-12,Female,24,Master,Married,1,Owned,0,Kolkata,Salaried,Banking/Finance,207000.0,3,1,Personal Loan,353000.0,48,16.33
APP005813,2025-08-26,Female,42,Bachelor,Single,1,Owned,7,Jaipur,Freelancer,Education,100000.0,10,1,Auto Loan,279000.0,72,9.94
APP005814,2025-04-14,Male,29,High School,Married,0,Mortgaged,11,Mumbai,Salaried,Manufacturing,259000.0,2,1,Home Loan,1154000.0,360,8.76
APP005815,2025-12-12,Male,31,High School,Married,1,Mortgaged,13,Delhi,Freelancer,Manufacturing,686000.0,3,1,Consumer Durable,137000.0,9,12.72
APP005816,2025-07-02,Male,21,Bachelor,Married,2,Owned,9,Ahmedabad,Self-Employed,Banking/Finance,834000.0,5,3,Business Loan,2159000.0,60,14.59
APP005817,2025-08-25,Male,44,Master,Widowed,2,Mortgaged,15,Mumbai,Salaried,Real Estate,439000.0,6,2,Personal Loan,327000.0,60,16.26
APP005818,2025-05-27,Male,43,Master,Married,1,Rented,0,Pune,Salaried,Other,401000.0,1,1,Education Loan,877000.0,120,9.09
APP005819,2025-05-17,Female,35,Bachelor,Married,4,Rented,28,Delhi,Salaried,Retail,259000.0,5,2,Personal Loan,153000.0,12,13.95
APP005820,2025-09-14,Male,21,High School,Single,1,Owned,0,Chennai,Salaried,IT/Software,523000.0,3,3,Credit Card,229000.0,12,38.64
APP005821,2025-07-23,Female,47,High School,Married,0,Rented,0,Other,Business Owner,Manufacturing,1529000.0,9,2,Credit Card,641000.0,12,40.57
APP005822,2025-06-29,Male,28,Bachelor,Divorced,1,Rented,0,Pune,Self-Employed,Banking/Finance,870000.0,6,3,Consumer Durable,166000.0,9,16.51
APP005823,2025-02-05,Female,30,Master,Single,4,Mortgaged,6,Bangalore,Retired,Healthcare,312000.0,4,2,Home Loan,713000.0,180,7.76
APP005824,2025-02-14,Female,58,Other,Married,3,Mortgaged,0,Pune,Salaried,Retail,551000.0,11,3,Home Loan,2962000.0,240,9.1
APP005825,2025-09-07,Male,27,High School,Married,1,Rented,1,Mumbai,Freelancer,IT/Software,364000.0,5,5,Personal Loan,944000.0,60,14.69
APP005826,2025-06-28,Male,42,Master,Married,1,Owned,5,Other,Salaried,Banking/Finance,102000.0,3,0,Personal Loan,213000.0,48,13.01
APP005827,2025-02-17,Female,40,Bachelor,Married,0,Owned,3,Bangalore,Salaried,Education,571000.0,1,1,Personal Loan,1326000.0,60,10.71
APP005828,2025-06-24,Male,38,High School,Single,1,Owned,0,Other,Business Owner,IT/Software,278000.0,1,1,Home Loan,1775000.0,120,7.54
APP005829,2025-09-21,Male,37,Bachelor,Single,3,Mortgaged,3,Pune,Self-Employed,Retail,609000.0,0,0,Auto Loan,2142000.0,72,9.46
APP005830,2025-07-25,Male,38,Master,Single,0,Living with Parents,2,Delhi,Freelancer,Banking/Finance,713000.0,10,0,Home Loan,1595000.0,300,8.29
APP005831,2025-03-31,Female,37,Bachelor,Married,1,Mortgaged,4,Hyderabad,Retired,Real Estate,248000.0,0,0,Home Loan,1962000.0,360,7.68
APP005832,2025-01-10,Male,34,Master,Married,2,Owned,3,Bangalore,Self-Employed,Government,1091000.0,20,7,Home Loan,4273000.0,240,7.94
APP005833,2025-03-16,Female,50,High School,Divorced,1,Mortgaged,22,Pune,Self-Employed,Real Estate,646000.0,5,1,Education Loan,925000.0,84,8.25
APP005834,2025-12-10,Male,21,High School,Married,0,Owned,9,Ahmedabad,Salaried,IT/Software,275000.0,0,0,Home Loan,1385000.0,300,8.3
APP005835,2025-11-21,Female,45,High School,Single,0,Rented,0,Chennai,Salaried,Other,388000.0,10,3,Auto Loan,1522000.0,72,10.54
APP005836,2025-07-27,Male,43,Master,Single,1,Mortgaged,0,Delhi,Salaried,IT/Software,320000.0,12,6,Credit Card,142000.0,12,25.03
APP005837,2025-07-29,Female,41,Bachelor,Divorced,0,Owned,12,Other,Business Owner,Real Estate,1345000.0,2,2,Personal Loan,1516000.0,24,17.36
APP005838,2025-06-01,Male,46,Master,Married,5,Rented,3,Bangalore,Self-Employed,Healthcare,546000.0,2,2,Home Loan,1920000.0,300,9.45
APP005839,2025-11-09,Female,34,Bachelor,Married,0,Owned,7,Delhi,Self-Employed,Other,815000.0,11,6,Personal Loan,2215000.0,60,16.9
APP005840,2025-09-09,Female,21,Bachelor,Single,1,Rented,3,Kolkata,Business Owner,IT/Software,995000.0,3,1,Personal Loan,2707000.0,24,13.12
APP005841,2025-12-16,Male,34,Master,Married,2,Rented,7,Pune,Business Owner,Retail,100000.0,4,2,Personal Loan,166000.0,48,15.04
APP005842,2025-01-12,Male,25,Bachelor,Married,0,Mortgaged,0,Ahmedabad,Salaried,Other,289000.0,13,2,Home Loan,1001000.0,240,7.56
APP005843,2025-12-05,Male,27,Master,Single,0,Rented,6,Mumbai,Business Owner,Education,824000.0,0,0,Personal Loan,684000.0,24,16.17
APP005844,2025-12-19,Male,22,High School,Married,4,Rented,10,Bangalore,Self-Employed,Education,493000.0,12,0,Home Loan,2289000.0,120,8.72
APP005845,2025-01-23,Female,30,Bachelor,Married,1,Living with Parents,1,Bangalore,Freelancer,Retail,382000.0,15,4,Credit Card,62000.0,12,24.13
