applicant_id,credit_score,num_credit_accounts,num_active_accounts,credit_history_months,num_delinquent_accounts,max_dpd_last_12m,num_enquiries_6m,num_enquiries_12m,total_outstanding_debt,secured_loan_percentage,num_written_off_accounts,num_settled_accounts
APP005801,690,5,1,15,1,60,2,2,667200.0,38.2,0,0
APP005802,774,1,1,174,4,60,2,5,219100.0,13.9,0,0
APP005803,774,3,1,22,0,0,0,4,515800.0,22.6,0,0
APP005804,831,3,2,97,5,60,1,3,120600.0,68.9,0,0
APP005805,806,2,2,83,1,30,1,4,117000.0,30.4,0,0
APP005806,687,3,1,105,0,0,2,5,381100.0,1.1,0,0
APP005807,590,1,1,46,1,60,6,10,8600.0,13.2,0,0
APP005808,740,4,1,166,1,60,4,7,57500.0,10.5,0,0
APP005809,557,2,1,8,0,0,1,5,240800.0,76.3,0,0
APP005810,587,0,0,23,2,60,2,3,540600.0,21.4,0,0
APP005811,726,3,1,133,1,180,3,6,99400.0,48.2,0,0
APP005812,856,4,0,87,2,30,1,4,861100.0,13.2,0,0
APP005813,752,3,3,85,0,0,6,8,143000.0,0.0,0,1
APP005814,653,5,2,116,0,0,2,2,292500.0,58.3,0,0
APP005815,686,5,3,49,0,0,1,7,2000.0,0.2,0,0
APP005816,694,2,1,58,0,0,2,3,172600.0,81.8,0,0
APP005817,703,2,1,97,0,0,2,4,141400.0,27.5,2,0
APP005818,637,5,2,36,0,0,3,3,17300.0,82.3,0,0
APP005819,692,2,2,50,1,180,1,1,351800.0,84.5,0,0
APP005820,801,3,1,21,0,0,2,8,708100.0,82.2,0,2
APP005821,662,3,1,16,0,0,1,3,631300.0,97.7,0,0
APP005822,621,4,2,0,0,0,3,4,438800.0,24.0,0,0
APP005823,656,4,3,53,1,60,0,1,342500.0,36.9,1,0
APP005824,897,2,1,6,2,90,2,4,27500.0,18.7,0,0
APP005825,550,4,3,0,4,30,4,6,13900.0,93.8,0,0
APP005826,647,6,0,6,0,0,1,6,399000.0,2.4,0,0
APP005827,668,5,0,2,4,90,4,4,178100.0,83.3,0,0
APP005828,529,4,3,95,0,0,2,4,201800.0,88.6,0,0
APP005829,705,3,3,3,0,0,3,4,871400.0,65.5,0,0
APP005830,677,0,0,239,0,0,4,7,268700.0,39.0,0,0
APP005831,716,1,1,76,0,0,2,3,234900.0,12.7,0,0
APP005832,744,1,1,26,0,0,2,5,1354200.0,20.2,0,0
APP005833,734,4,2,13,0,0,1,6,496100.0,65.7,0,0
APP005834,763,2,0,41,0,0,0,2,354900.0,4.1,0,0
APP005835,690,1,1,4,1,120,0,0,941100.0,39.5,0,0
APP005836,594,5,1,22,0,0,1,5,1229600.0,20.4,0,0
APP005837,811,3,0,80,2,30,2,3,28400.0,16.1,0,0
APP005838,670,1,1,73,1,90,2,3,703600.0,36.6,0,1
APP005839,649,2,2,39,0,0,2,2,1573000.0,31.9,0,0
APP005840,621,4,3,9,1,30,4,11,399600.0,27.5,0,0
APP005841,583,4,1,10,2,90,0,2,512400.0,0.1,0,1
APP005842,774,2,0,73,0,0,2,3,696900.0,20.2,2,0
APP005843,716,1,1,10,1,60,1,1,797200.0,92.5,0,0
APP005844,728,3,1,47,0,0,3,4,217000.0,79.6,0,1
APP005845,767,2,1,60,3,30,1,3,423600.0,98.9,0,0
APP005846,662,4,4,4,0,0,1,3,521300.0,17.8,0,0
APP005847,812,2,2,32,0,0,2,4,110900.0,33.5,2,1
APP005848,566,4,1,68,0,0,1,3,160500.0,81.1,0,0
APP005849,629,3,3,58,2,180,1,2,434500.0,18.5,2,1
APP005850,624,7,2,0,2,90,2,4,193400.0,52.8,0,0
APP005851,731,1,1,19,2,30,5,6,289300.0,72.4,0,0
APP005852,714,2,1,35,0,0,2,4,279800.0,58.2,3,0
APP005853,713,5,1,40,0,0,5,6,594400.0,49.7,0,0
APP005854,708,1,0,100,0,0,3,5,996100.0,48.6,0,1
APP005855,525,3,1,12,0,0,2,3,619600.0,64.1,0,0
APP005856,670,4,4,13,0,0,3,4,357100.0,65.1,0,0
APP005857,690,0,0,0,0,0,3,5,101300.0,45.6,0,1
APP005858,674,1,0,91,0,0,1,2,1117800.0,54.1,0,0
APP005859,894,6,4,31,0,0,5,9,520500.0,98.8,0,0
APP005860,696,3,3,25,2,30,1,2,644900.0,50.1,0,0
APP005861,738,1,0,229,2,90,3,6,325600.0,85.8,0,0
APP005862,588,2,0,30,0,0,3,7,325200.0,70.4,0,1
APP005863,719,2,2,4,4,30,5,6,186400.0,16.7,0,0
APP005864,643,6,4,10,1,30,0,4,164400.0,33.8,0,0
APP005865,895,0,0,98,1,60,2,6,1150900.0,24.7,0,0
APP005866,640,5,1,122,2,30,3,5,118900.0,84.0,0,0
APP005867,654,2,2,25,0,0,4,4,139800.0,18.3,0,0
APP005868,794,8,2,360,0,0,1,4,2981800.0,10.0,0,0
APP005869,612,1,1,126,0,0,0,2,378400.0,61.9,0,0
APP005870,845,3,3,54,0,0,6,9,439900.0,67.0,0,0
APP005871,765,5,0,150,2,90,2,4,1408500.0,52.9,0,0
APP005872,744,4,4,23,0,0,3,4,37600.0,14.3,0,0
APP005873,712,6,5,6,1,180,2,4,277500.0,58.4,0,0
APP005874,484,1,1,125,0,0,2,5,59600.0,45.3,0,2
APP005875,761,5,1,71,2,30,3,5,48600.0,76.6,0,0
APP005876,694,4,1,171,0,0,1,3,235700.0,88.3,0,1
APP005877,694,7,1,15,4,90,1,4,65500.0,93.0,3,0
APP005878,703,1,1,2,0,0,4,9,129200.0,80.0,0,0
APP005879,609,5,3,11,0,0,0,2,445600.0,66.2,0,0
APP005880,725,1,1,28,0,0,2,2,1700.0,64.2,0,0
APP005881,582,2,2,360,0,0,1,2,432400.0,44.7,0,1
APP005882,631,2,1,79,0,0,0,2,192700.0,93.9,0,0
APP005883,722,4,2,37,0,0,2,4,583500.0,84.6,0,0
APP005884,588,7,1,102,0,0,1,3,17400.0,18.2,1,0
APP005885,788,2,1,101,0,0,2,7,1361800.0,35.7,0,0
APP005886,594,4,1,41,2,30,1,4,14300.0,46.8,0,1
APP005887,702,3,1,81,1,30,2,3,120900.0,22.9,0,0
APP005888,704,3,1,7,0,0,2,3,278100.0,97.5,0,0
APP005889,646,1,1,3,0,0,0,1,89900.0,42.4,0,0
APP005890,662,0,0,24,0,0,2,4,450500.0,85.5,0,0
APP005891,734,2,0,10,2,30,2,5,151300.0,96.4,0,0
APP005892,715,3,3,50,4,30,1,5,246600.0,5.4,0,0
APP005893,659,4,0,37,1,30,1,3,765200.0,18.2,0,0
APP005894,791,2,0,81,1,30,2,5,296900.0,67.1,0,0
APP005895,671,7,3,0,2,60,5,6,132800.0,77.6,0,0
APP005896,773,5,1,50,0,0,3,6,563100.0,18.0,0,0
APP005897,654,3,2,137,0,0,2,3,286700.0,97.8,0,0
APP005898,642,3,2,154,0,0,2,4,254400.0,48.4,0,2
APP005899,768,2,1,99,0,0,1,3,214800.0,97.4,0,1
APP005900,643,5,1,161,1,30,1,3,78700.0,81.7,0,0
APP005901,754,6,1,149,2,60,0,4,465000.0,43.4,0,0
APP005902,559,2,2,54,0,0,5,8,557000.0,69.9,2,0
APP005903,622,2,2,22,1,180,1,4,1993100.0,97.6,0,0
APP005904,691,4,2,23,0,0,2,3,58000.0,54.4,0,0
APP005905,676,7,1,27,1,60,5,6,563500.0,80.8,0,0
APP005906,864,5,2,59,4,90,0,1,413000.0,18.1,0,0
APP005907,847,3,3,45,0,0,3,3,83300.0,10.2,0,0
APP005908,789,3,0,16,2,60,3,4,171900.0,95.8,0,0
APP005909,649,5,5,68,1,90,5,5,2206800.0,2.4,0,0
APP005910,733,1,1,72,1,30,2,3,505400.0,42.9,0,0
APP005911,717,2,0,29,5,90,0,5,845600.0,18.5,0,1
APP005912,717,4,0,55,1,30,3,4,374400.0,45.8,0,0
APP005913,633,1,1,95,0,0,0,2,84600.0,27.9,0,0
APP005914,641,6,4,25,1,30,0,3,674000.0,79.8,0,0
APP005915,577,3,2,36,1,60,3,4,157300.0,31.4,0,0
APP005916,666,5,1,40,3,30,1,3,325300.0,1.0,0,0
APP005917,652,5,1,59,0,0,2,5,26300.0,24.9,0,0
APP005918,639,2,2,15,2,60,2,3,111100.0,76.5,0,0
APP005919,655,4,2,4,1,60,3,7,238900.0,15.5,0,0
APP005920,638,4,0,79,0,0,0,1,922000.0,4.9,0,0
APP005921,552,2,2,54,2,30,1,3,82400.0,55.4,0,0
APP005922,706,2,2,75,0,0,0,0,704500.0,86.4,0,0
APP005923,799,2,2,62,0,0,1,4,551200.0,76.0,0,0
APP005924,656,5,3,11,0,0,2,5,124400.0,20.0,0,0
APP005925,754,0,0,75,0,0,5,8,29900.0,1.2,0,0
APP005926,644,4,3,65,0,0,5,7,2291400.0,38.8,0,0
APP005927,723,4,0,24,0,0,1,3,440500.0,5.6,0,0
APP005928,729,1,1,92,0,0,4,8,689500.0,8.4,0,0
APP005929,764,3,3,7,1,30,4,5,292000.0,51.1,0,0
APP005930,726,0,0,64,1,60,4,8,1853000.0,46.3,1,1
APP005931,733,0,0,275,0,0,2,4,18200.0,61.3,0,0
APP005932,614,6,1,0,0,0,3,3,260700.0,25.5,0,2
APP005933,847,1,1,174,5,120,2,2,1281300.0,62.9,1,0
APP005934,640,3,3,109,1,90,3,8,820500.0,31.4,0,2
APP005935,814,3,1,157,1,60,2,6,251800.0,64.1,0,0
APP005936,770,4,1,53,1,120,1,4,122900.0,41.3,0,0
APP005937,602,3,1,127,1,60,1,2,39700.0,91.0,0,0
APP005938,815,3,2,76,2,60,5,10,707000.0,34.3,0,0
APP005939,640,4,2,30,0,0,5,7,677500.0,90.1,0,0
APP005940,900,3,2,78,0,0,1,1,43400.0,89.4,1,1
APP005941,725,3,0,52,0,0,1,2,59300.0,93.0,0,0
APP005942,505,2,1,32,0,0,2,4,204200.0,85.7,1,0
APP005943,833,5,0,199,0,0,3,5,951100.0,32.6,0,1
APP005944,703,3,1,20,0,0,2,4,572200.0,32.6,0,0
APP005945,797,1,1,189,0,0,0,4,432700.0,69.2,0,0
APP005946,724,2,2,12,0,0,2,4,96300.0,65.3,0,0
APP005947,708,1,1,134,1,30,2,3,811200.0,19.2,0,0
APP005948,772,1,1,35,0,0,2,5,2652200.0,71.1,0,0
APP005949,626,5,4,20,3,30,3,5,1225600.0,34.0,0,0
APP005950,822,7,4,48,0,0,3,7,27200.0,55.0,0,0
APP005951,815,2,1,23,1,60,3,3,912300.0,57.0,0,0
APP005952,650,2,2,40,0,0,4,9,377800.0,1.3,0,0
APP005953,751,1,1,3,0,0,2,3,556600.0,96.7,0,0
APP005954,692,4,4,20,0,0,3,3,1090800.0,25.0,0,0
APP005955,601,4,4,0,0,0,5,6,418200.0,47.3,0,0
APP005956,714,5,0,164,0,0,3,7,364000.0,74.0,0,0
APP005957,739,2,2,9,0,0,1,2,1084200.0,48.6,1,0
APP005958,725,3,0,23,0,0,0,3,137500.0,56.9,0,0
APP005959,720,3,3,0,0,0,0,5,198700.0,94.1,0,1
APP005960,715,2,2,14,0,0,4,6,82200.0,93.7,0,0
APP005961,840,2,2,72,2,90,3,5,188900.0,2.7,1,0
APP005962,809,4,3,56,0,0,7,8,454300.0,3.5,0,0
APP005963,749,1,1,0,0,0,1,3,604700.0,77.8,0,0
APP005964,704,5,5,79,1,30,2,7,612400.0,59.5,0,0
APP005965,676,1,0,2,1,30,3,5,2334700.0,95.8,0,2
APP005966,734,8,0,51,0,0,2,3,1884100.0,41.6,0,0
APP005967,660,0,0,38,0,0,2,4,250100.0,46.8,0,0
APP005968,721,3,1,15,1,30,1,2,336900.0,43.9,0,0
APP005969,697,3,1,13,0,0,3,5,596100.0,85.8,0,0
APP005970,682,0,0,112,1,30,2,4,729600.0,8.5,0,0
APP005971,732,5,1,66,2,30,1,2,2099400.0,60.6,0,0
APP005972,686,4,4,87,0,0,1,3,83100.0,77.4,0,0
APP005973,681,4,2,62,1,30,0,3,179100.0,18.7,0,0
APP005974,700,1,1,75,2,30,0,2,475600.0,93.1,0,0
APP005975,639,1,1,0,0,0,3,6,10100.0,98.4,1,0
APP005976,615,4,2,89,2,180,5,7,55000.0,99.7,1,0
APP005977,674,2,2,21,0,0,0,3,32100.0,12.0,0,0
APP005978,728,4,0,74,0,0,4,5,281100.0,19.0,0,0
APP005979,760,3,1,71,0,0,1,6,329400.0,55.1,0,1
APP005980,623,4,4,22,4,180,1,3,415400.0,57.3,0,0
APP005981,701,1,1,54,0,0,0,5,121400.0,89.9,0,0
APP005982,746,5,4,91,1,30,1,3,293800.0,89.3,0,0
APP005983,712,1,1,56,0,0,1,1,289200.0,2.0,0,0
APP005984,760,4,0,90,0,0,1,2,67100.0,32.7,0,0
APP005985,619,3,1,0,1,30,1,2,60200.0,87.0,0,0
APP005986,554,3,2,10,0,0,2,6,40100.0,37.8,0,0
APP005987,776,7,1,2,5,60,2,3,647600.0,13.3,0,1
APP005988,747,1,1,55,0,0,4,5,818700.0,66.5,0,0
APP005989,883,6,0,46,0,0,0,1,219300.0,11.9,0,0
APP005990,679,2,0,30,3,90,3,5,367100.0,9.9,0,0
APP005991,759,2,2,9,1,30,1,4,553900.0,30.7,0,0
APP005992,721,5,2,92,0,0,3,5,652000.0,33.1,0,0
APP005993,634,4,1,18,0,0,2,3,234700.0,68.7,0,1
APP005994,708,1,1,28,0,0,2,3,593700.0,71.6,0,0
APP005995,765,1,0,25,1,120,0,1,641800.0,38.3,0,2
APP005996,690,1,1,85,0,0,3,4,163500.0,55.0,0,0
APP005997,732,8,2,179,2,120,4,5,323500.0,52.5,0,0
APP005998,608,4,4,30,0,0,3,6,1267300.0,50.6,1,0
APP005999,653,4,3,139,2,60,4,5,1084900.0,7.5,0,1
APP006000,692,6,1,13,1,30,0,2,65600.0,98.0,0,1
APP006001,797,1,1,17,3,30,2,5,262900.0,30.5,0,0
APP006002,753,2,1,12,0,0,1,1,238200.0,83.5,0,1
APP006003,685,2,1,16,0,0,0,1,409300.0,68.0,0,0
APP006004,726,4,2,129,0,0,0,4,390300.0,61.3,1,0
APP006005,687,4,1,165,1,180,2,3,106200.0,39.5,1,0
APP006006,652,1,1,66,0,0,1,3,54900.0,37.2,0,1
APP006007,584,7,2,37,0,0,0,1,1195400.0,59.7,0,0
APP006008,694,6,2,35,0,0,2,4,57200.0,77.3,0,0
APP006009,694,1,1,83,4,90,2,5,539800.0,37.2,0,0
APP006010,641,2,1,80,5,60,1,3,1203900.0,60.8,0,0
APP006011,712,5,3,77,0,0,3,8,732500.0,69.2,0,0
APP006012,692,2,2,30,0,0,5,6,330000.0,81.5,0,0
APP006013,802,2,2,27,0,0,1,1,677900.0,80.3,1,0
APP006014,708,2,2,74,0,0,2,5,191100.0,97.9,0,0
APP006015,836,8,1,17,0,0,4,5,189900.0,18.9,0,0
APP006016,766,6,2,31,0,0,2,2,504800.0,93.0,0,0
APP006017,798,3,1,28,0,0,1,3,253300.0,66.1,0,0
APP006018,706,1,1,6,4,180,0,5,398000.0,0.8,0,0
APP006019,900,4,3,42,0,0,3,3,11200.0,48.9,1,0
APP006020,769,3,3,153,1,30,2,3,376400.0,41.2,0,0
APP006021,552,4,1,3,1,180,2,4,772300.0,41.9,0,0
APP006022,556,3,3,20,0,0,2,4,337500.0,74.2,0,0
APP006023,647,2,0,93,2,60,5,5,131500.0,14.1,0,0
APP006024,743,2,2,17,0,0,1,5,79800.0,95.1,0,0
APP006025,739,5,0,0,0,0,1,3,486900.0,14.4,0,0
APP006026,690,0,0,23,1,30,3,7,1146000.0,89.8,0,0
APP006027,652,6,5,9,2,90,3,4,401600.0,10.4,0,0
APP006028,705,2,2,8,1,90,1,3,267500.0,91.8,0,0
APP006029,697,1,1,79,1,30,0,1,173000.0,11.9,0,0
APP006030,808,2,2,49,0,0,4,5,280300.0,67.8,1,0
APP006031,725,2,2,47,0,0,0,1,348800.0,79.6,1,0
APP006032,701,5,3,105,0,0,1,3,307600.0,32.7,1,1
APP006033,823,4,4,224,3,90,1,3,124400.0,98.8,0,2
APP006034,798,4,1,58,5,90,4,5,238200.0,88.1,1,0
APP006035,778,5,1,17,2,30,3,4,286100.0,47.0,0,0
APP006036,712,1,1,8,2,90,2,5,304300.0,86.7,0,1
APP006037,632,4,2,67,5,120,3,4,456500.0,56.8,0,0
APP006038,784,5,1,28,1,120,3,6,10400.0,98.5,0,0
APP006039,689,2,2,6,0,0,2,5,298200.0,91.4,0,0
APP006040,690,6,2,4,0,0,3,6,101800.0,72.3,0,0
APP006041,661,0,0,116,0,0,1,1,1052100.0,44.2,1,1
APP006042,720,1,1,28,3,180,3,4,333500.0,46.5,0,0
APP006043,650,8,1,96,0,0,1,1,1402900.0,1.4,0,0
APP006044,704,6,1,17,0,0,2,3,649300.0,88.6,0,1
APP006045,737,0,0,194,2,120,2,4,1451600.0,84.7,0,0
APP006046,726,1,1,61,4,90,1,2,164200.0,61.7,0,0
APP006047,729,4,2,1,0,0,4,7,18000.0,49.5,0,0
APP006048,709,4,4,171,5,30,2,5,229600.0,27.9,2,0
APP006049,727,3,3,2,1,60,1,2,146300.0,79.1,0,0
APP006050,592,4,2,58,3,30,3,5,92800.0,65.7,2,0
APP006051,662,3,1,42,0,0,0,1,484100.0,27.8,0,0
APP006052,579,2,1,59,0,0,1,3,134300.0,92.3,1,1
APP006053,641,3,1,53,0,0,2,3,397500.0,51.7,0,0
APP006054,641,4,2,131,1,30,2,5,980700.0,37.6,0,0
APP006055,748,2,2,15,0,0,3,7,299600.0,63.7,1,0
APP006056,641,7,2,74,2,60,1,4,2674400.0,88.4,0,0
APP006057,511,2,1,21,0,0,0,3,37700.0,78.8,0,0
APP006058,572,5,2,45,0,0,1,2,305500.0,65.4,0,0
APP006059,758,5,1,22,4,180,1,3,182200.0,53.8,1,2
APP006060,617,2,2,229,0,0,1,5,882700.0,39.4,0,0
APP006061,729,3,3,77,0,0,2,2,156500.0,50.0,0,0
APP006062,627,1,0,12,2,120,3,4,1061600.0,60.7,0,0
APP006063,694,1,1,7,0,0,3,6,95000.0,69.2,0,0
APP006064,692,5,1,143,0,0,2,6,317600.0,89.4,0,2
APP006065,613,4,3,20,0,0,0,4,4900.0,24.3,0,0
APP006066,810,1,1,140,1,30,4,5,48700.0,27.0,0,0
APP006067,633,1,1,8,2,60,1,3,41000.0,47.0,0,0
APP006068,845,2,0,9,3,60,1,2,1500.0,20.4,2,0
APP006069,655,4,1,154,0,0,3,3,691100.0,0.4,2,0
APP006070,763,1,1,91,0,0,0,2,846500.0,29.5,0,0
APP006071,539,1,1,5,1,60,3,3,566400.0,36.5,0,0
APP006072,461,8,1,31,0,0,3,6,130800.0,87.3,0,0
APP006073,739,2,1,27,0,0,4,6,543300.0,4.4,1,0
APP006074,749,4,4,32,5,60,2,3,367200.0,25.7,0,0
APP006075,781,2,2,132,0,0,3,4,1049400.0,51.8,0,0
APP006076,746,2,2,156,0,0,1,4,477100.0,12.6,1,0
APP006077,583,2,2,52,0,0,1,6,148800.0,9.4,0,0
APP006078,777,4,3,98,3,90,2,5,418500.0,98.3,0,0
APP006079,703,1,1,113,2,30,3,5,227000.0,68.5,2,0
APP006080,489,3,2,3,1,60,5,5,283700.0,74.8,0,0
APP006081,567,3,2,140,3,180,3,6,125100.0,83.4,0,0
APP006082,514,4,0,225,0,0,3,3,304400.0,94.6,0,0
APP006083,809,1,1,17,0,0,0,0,412200.0,0.6,0,0
APP006084,720,4,3,20,0,0,0,1,539800.0,10.5,0,0
APP006085,752,2,1,33,0,0,2,4,61800.0,77.1,0,0
APP006086,654,3,1,43,0,0,1,5,401200.0,76.8,1,0
APP006087,784,2,2,40,1,90,3,3,498000.0,40.5,0,0
APP006088,655,1,0,55,0,0,0,0,94900.0,78.4,0,1
APP006089,694,1,1,7,0,0,1,2,264400.0,7.4,0,0
APP006090,575,0,0,20,0,0,0,1,557200.0,36.2,0,1
APP006091,742,0,0,149,2,30,1,3,371300.0,38.3,1,0
APP006092,772,4,1,2,0,0,0,4,214400.0,23.5,2,0
APP006093,763,1,1,20,0,0,0,2,38300.0,2.2,1,0
APP006094,792,1,1,245,0,0,1,4,1116000.0,41.3,0,2
APP006095,761,2,2,0,0,0,1,1,574300.0,46.4,0,0
APP006096,682,1,1,37,0,0,0,1,1279100.0,23.0,0,0
APP006097,700,2,0,46,0,0,2,3,277800.0,8.1,0,0
APP006098,706,3,3,4,4,90,1,3,210100.0,21.7,0,0
APP006099,688,3,2,179,1,30,1,3,29900.0,0.1,0,0
APP006100,882,4,4,202,0,0,1,2,611300.0,9.7,0,0
APP006101,642,2,1,104,3,60,2,4,404400.0,6.3,0,0
APP006102,632,4,1,18,0,0,2,3,521500.0,6.3,0,0
APP006103,735,3,2,60,0,0,3,4,180900.0,48.2,0,0
APP006104,781,1,1,3,2,30,0,2,291700.0,18.4,1,0
APP006105,604,2,2,339,3,30,1,2,25600.0,8.4,1,0
APP006106,786,1,1,49,0,0,2,5,114800.0,17.0,0,0
APP006107,690,6,1,113,0,0,3,5,170600.0,34.0,0,0
APP006108,729,1,0,37,0,0,2,6,472700.0,76.0,0,0
APP006109,648,3,1,94,1,30,4,5,723400.0,76.6,0,0
APP006110,733,0,0,91,5,60,0,0,164300.0,7.9,0,0
APP006111,635,3,3,54,2,60,1,4,2000.0,5.2,0,0
APP006112,824,2,1,26,0,0,4,6,75000.0,17.1,0,0
APP006113,647,1,1,16,0,0,4,7,254600.0,58.1,3,0
APP006114,732,4,0,15,0,0,0,1,940500.0,7.7,0,0
APP006115,678,3,3,5,2,60,2,5,998100.0,56.6,0,0
APP006116,900,1,1,10,2,30,1,5,40100.0,85.9,0,0
APP006117,770,2,2,23,0,0,0,6,815900.0,35.0,0,0
APP006118,610,4,1,15,0,0,1,5,758000.0,73.9,0,0
APP006119,676,1,0,29,2,30,1,2,277000.0,64.8,1,0
APP006120,763,2,2,77,5,30,0,1,111200.0,29.4,0,0
APP006121,694,4,3,30,0,0,2,7,4700.0,57.8,0,0
APP006122,900,6,3,54,5,30,1,2,224700.0,98.5,0,0
APP006123,756,1,1,41,0,0,0,1,837300.0,95.8,0,1
APP006124,550,3,0,14,0,0,1,4,938600.0,56.3,0,0
APP006125,862,6,2,58,0,0,2,4,233100.0,86.2,0,0
APP006126,730,3,1,11,0,0,2,2,101400.0,14.9,0,0
APP006127,827,1,1,40,0,0,1,3,99700.0,77.4,0,0
APP006128,797,6,1,49,2,180,2,5,449400.0,3.7,0,0
APP006129,777,3,0,24,0,0,3,5,345800.0,11.1,0,2
APP006130,676,4,0,133,0,0,2,5,296600.0,45.0,0,0
APP006131,679,2,0,34,0,0,3,5,255600.0,97.4,0,0
APP006132,679,2,2,31,0,0,2,3,603100.0,34.1,0,0
APP006133,728,4,1,6,0,0,3,8,1135900.0,77.0,0,0
APP006134,761,3,1,135,0,0,4,6,249400.0,69.7,0,0
APP006135,622,0,0,65,2,90,0,2,169500.0,2.7,0,0
APP006136,747,3,2,16,0,0,0,3,2481600.0,46.8,0,0
APP006137,788,0,0,57,1,30,4,7,561200.0,37.5,0,0
APP006138,709,1,1,23,1,90,5,8,463300.0,71.2,1,1
APP006139,773,7,3,0,0,0,5,7,726900.0,5.9,0,0
APP006140,576,3,3,54,0,0,2,7,372100.0,0.2,0,0
APP006141,703,3,2,38,0,0,5,6,21900.0,25.0,2,0
APP006142,734,1,1,22,3,60,0,1,7500.0,88.6,0,0
APP006143,631,4,2,33,0,0,6,6,1145000.0,90.3,0,0
APP006144,661,3,2,30,0,0,1,3,64300.0,48.7,0,2
APP006145,706,1,1,3,1,30,3,3,10200.0,14.4,0,1
APP006146,527,7,1,28,0,0,1,1,181700.0,68.2,0,0
APP006147,563,1,1,18,0,0,2,4,348100.0,76.1,0,0
APP006148,639,4,4,61,0,0,1,2,213400.0,50.3,0,0
APP006149,640,3,3,7,2,90,3,6,452100.0,6.7,0,0
APP006150,749,4,4,121,0,0,0,3,342800.0,54.7,0,0
APP006151,735,7,0,0,1,60,2,5,313400.0,68.8,0,0
APP006152,689,0,0,67,2,30,2,3,748500.0,30.6,0,0
APP006153,694,4,3,99,0,0,1,2,2900.0,45.0,2,0
APP006154,646,3,2,35,0,0,0,0,98900.0,60.7,0,1
APP006155,752,4,1,78,0,0,4,6,1348500.0,89.2,0,0
APP006156,592,3,3,128,0,0,4,7,954300.0,94.7,2,1
APP006157,811,5,3,36,4,90,5,8,156900.0,13.7,0,0
APP006158,693,2,2,50,4,90,5,10,1427000.0,89.5,0,0
APP006159,784,1,1,53,1,60,4,6,774000.0,29.1,0,0
APP006160,684,0,0,18,0,0,0,2,395100.0,66.2,1,0
APP006161,797,4,1,33,3,30,0,5,246900.0,2.0,0,1
APP006162,695,3,1,14,0,0,6,7,209200.0,61.7,0,0
APP006163,714,4,2,54,0,0,0,5,74500.0,54.3,0,0
APP006164,776,3,3,86,0,0,2,5,210200.0,26.1,2,0
APP006165,755,5,1,4,0,0,1,2,1086700.0,74.0,0,0
APP006166,572,1,1,66,0,0,3,7,251500.0,87.3,0,0
APP006167,699,1,1,90,0,0,1,3,93800.0,60.0,0,0
APP006168,589,5,2,59,0,0,3,3,53500.0,99.3,2,0
APP006169,653,3,2,11,1,60,1,3,566500.0,13.8,0,1
APP006170,587,1,1,33,5,30,1,5,754700.0,23.2,0,0
APP006171,651,3,2,16,0,0,3,5,547800.0,61.6,0,0
APP006172,674,3,1,64,0,0,4,6,883900.0,60.3,0,0
APP006173,627,3,2,204,1,30,0,0,901600.0,54.2,0,0
APP006174,642,0,0,11,0,0,3,6,128100.0,31.1,0,0
APP006175,656,3,3,5,3,30,4,7,46700.0,37.7,0,0
APP006176,613,9,3,83,1,30,2,5,180400.0,41.9,0,1
APP006177,556,3,2,118,0,0,3,6,221700.0,17.9,1,0
APP006178,672,3,1,122,0,0,3,3,1386600.0,4.8,0,0
APP006179,687,1,1,64,0,0,1,2,40400.0,33.3,0,0
APP006180,722,1,0,62,0,0,1,2,345400.0,7.6,0,0
APP006181,624,6,2,48,0,0,3,4,648600.0,90.1,0,0
APP006182,712,1,1,13,0,0,0,6,628500.0,79.3,0,0
APP006183,644,3,2,147,0,0,2,4,249900.0,13.6,0,0
APP006184,823,3,3,18,1,30,0,2,130100.0,3.3,0,0
APP006185,621,4,2,7,0,0,0,3,425000.0,8.0,0,0
APP006186,767,1,1,19,2,90,4,6,377700.0,56.0,0,1
APP006187,743,2,2,25,0,0,2,2,1539600.0,6.1,1,0
APP006188,689,0,0,0,0,0,4,6,129800.0,85.4,0,0
APP006189,721,2,2,3,1,120,2,3,276400.0,49.3,0,0
APP006190,559,3,0,15,0,0,3,6,1027500.0,95.6,0,0
APP006191,596,1,0,99,0,0,3,7,222200.0,8.0,1,1
APP006192,806,3,1,95,0,0,3,7,741800.0,39.2,0,0
APP006193,745,2,2,36,2,180,5,7,2000.0,82.2,0,0
APP006194,749,3,2,86,3,90,1,6,666500.0,87.6,0,0
APP006195,801,4,4,52,0,0,0,1,42200.0,42.9,0,0
APP006196,808,3,3,1,0,0,2,4,401300.0,52.2,0,0
APP006197,728,2,2,118,1,30,3,4,350800.0,68.1,0,0
APP006198,676,3,2,0,0,0,1,2,305600.0,64.7,0,1
APP006199,676,4,1,65,0,0,1,4,2475600.0,77.2,0,0
APP006200,721,2,2,48,0,0,5,5,1989800.0,95.4,0,0
APP006201,754,1,1,41,5,90,2,2,110700.0,6.6,1,0
APP006202,650,2,1,29,3,60,4,6,398100.0,49.7,0,0
APP006203,767,4,0,47,0,0,5,7,65600.0,17.7,0,0
APP006204,638,2,2,288,2,120,3,3,1038600.0,22.0,0,1
APP006205,810,4,0,61,0,0,5,6,285500.0,28.9,1,0
APP006206,562,3,2,41,0,0,4,5,291400.0,35.9,0,0
APP006207,698,5,1,101,2,30,0,4,446800.0,61.3,0,0
