applicant_id,avg_monthly_balance,balance_volatility,avg_monthly_spending,essential_spending_pct,discretionary_spending_pct,num_bounced_checks_12m,salary_credit_regularity,num_digital_txns_monthly,cash_withdrawal_pct,min_balance_breaches_12m,emi_bounce_count_12m
APP004790,41400.0,0.739,33400.0,34.3,65.7,1,87.2,28,10.2,1,0
APP004791,19500.0,0.324,3700.0,44.9,55.1,0,78.9,19,22.6,0,0
APP004792,98000.0,0.05,34800.0,40.7,59.3,0,92.0,28,29.4,0,0
APP004793,131900.0,0.065,19700.0,50.2,49.8,1,96.7,32,18.6,1,1
APP004794,64300.0,0.05,22100.0,50.5,49.5,0,72.8,30,35.7,1,0
APP004795,30900.0,0.125,25100.0,59.8,40.2,0,76.6,24,9.8,0,0
APP004796,109100.0,0.225,32900.0,46.9,53.1,0,70.0,31,17.8,2,0
APP004797,35100.0,0.115,21300.0,33.8,66.2,0,70.8,29,35.6,2,0
APP004798,54100.0,0.115,13600.0,34.8,65.2,0,78.0,29,19.1,1,0
APP004799,54600.0,0.321,34500.0,50.8,49.2,0,81.4,36,8.9,0,0
APP004800,57000.0,0.331,15400.0,34.2,65.8,0,73.9,36,13.4,1,1
APP004801,8100.0,0.132,5200.0,67.5,32.5,0,71.6,29,13.1,0,0
APP004802,42200.0,0.173,32900.0,36.4,63.6,0,95.4,31,12.4,1,0
APP004803,57400.0,1.619,16500.0,41.4,58.6,1,79.9,33,13.6,1,0
APP004804,165700.0,0.05,39600.0,45.8,54.2,0,97.7,26,33.1,2,0
APP004805,58500.0,0.372,30100.0,53.6,46.4,2,77.0,33,8.8,2,0
APP004806,19300.0,0.805,8900.0,68.1,31.9,0,84.9,28,20.5,0,0
APP004807,106200.0,0.05,27700.0,60.5,39.5,0,81.5,27,17.8,0,0
APP004808,90400.0,0.069,24200.0,42.9,57.1,3,98.3,33,13.1,0,0
APP004809,12700.0,0.499,6400.0,56.4,43.6,0,72.4,34,16.5,1,0
APP004810,39800.0,0.282,12900.0,62.5,37.5,0,87.1,25,26.2,0,0
APP004811,149200.0,0.181,25500.0,45.8,54.2,3,82.4,34,9.6,1,1
APP004812,150000.0,0.273,25000.0,33.5,66.5,0,85.4,27,15.9,2,1
APP004813,216400.0,0.05,47800.0,32.4,67.6,3,75.8,29,23.7,1,0
APP004814,31500.0,0.083,14600.0,34.1,65.9,2,84.9,27,38.7,1,0
APP004815,24000.0,0.494,14000.0,53.3,46.7,1,70.5,24,8.2,0,0
APP004816,32300.0,0.073,10200.0,30.7,69.3,1,78.1,30,18.9,1,1
APP004817,75200.0,0.237,28200.0,60.2,39.8,0,87.0,37,25.7,1,0
APP004818,31000.0,0.062,6200.0,39.5,60.5,0,84.6,32,22.3,0,0
APP004819,105100.0,0.233,35600.0,68.7,31.3,2,79.3,26,40.0,1,1
APP004820,35300.0,0.64,24500.0,66.5,33.5,0,88.6,28,22.6,2,1
APP004821,37800.0,0.585,18600.0,44.4,55.6,0,93.2,26,36.2,1,0
APP004822,29300.0,0.089,24300.0,51.7,48.3,0,95.7,38,17.4,0,0
APP004823,24700.0,0.051,11000.0,65.6,34.4,0,99.5,36,30.2,2,0
APP004824,68800.0,0.17,14100.0,35.7,64.3,2,95.1,40,28.8,1,0
APP004825,73700.0,0.05,24000.0,32.3,67.7,0,80.4,28,35.9,1,1
APP004826,346600.0,0.115,87800.0,38.3,61.7,2,70.3,25,17.6,1,0
APP004827,81900.0,0.106,30400.0,47.0,53.0,0,82.3,20,29.6,0,0
APP004828,160400.0,0.419,24700.0,54.1,45.9,0,83.1,27,16.6,0,1
APP004829,84900.0,0.263,24300.0,68.6,31.4,1,88.0,37,27.3,0,2
APP004830,50100.0,0.106,17000.0,59.5,40.5,0,91.2,32,20.2,0,0
APP004831,27700.0,0.089,11500.0,36.7,63.3,1,71.8,35,7.6,1,0
APP004832,36300.0,0.969,34200.0,36.3,63.7,0,83.4,45,21.9,1,0
APP004833,42100.0,0.41,42500.0,50.2,49.8,1,92.1,31,24.1,1,0
APP004834,179700.0,0.052,36000.0,32.6,67.4,0,97.3,41,19.3,1,0
APP004835,55000.0,0.05,15100.0,39.2,60.8,0,75.8,28,39.2,1,1
APP004836,97500.0,0.63,39400.0,43.0,57.0,3,87.6,32,39.7,1,0
APP004837,67000.0,0.308,14900.0,68.0,32.0,0,92.2,22,22.2,2,0
APP004838,152200.0,0.762,36700.0,45.6,54.4,0,90.0,25,12.9,2,0
APP004839,89100.0,0.703,16900.0,30.8,69.2,0,99.6,26,17.6,1,0
APP004840,135300.0,0.05,41800.0,37.7,62.3,1,77.2,26,23.9,0,0
APP004841,30600.0,0.05,14600.0,59.1,40.9,0,86.6,37,8.5,0,0
APP004842,36600.0,0.47,14700.0,67.1,32.9,0,79.8,39,16.1,0,0
APP004843,81700.0,0.352,21200.0,58.8,41.2,0,91.4,25,19.1,0,0
APP004844,24100.0,0.406,14500.0,61.6,38.4,0,97.3,35,13.4,0,0
APP004845,101500.0,0.05,37600.0,46.5,53.5,1,75.3,24,30.8,1,0
APP004846,107400.0,0.089,20500.0,56.8,43.2,0,72.3,27,37.7,0,0
APP004847,19500.0,0.135,5400.0,58.3,41.7,0,79.8,33,18.4,0,0
APP004848,176300.0,0.076,36000.0,39.9,60.1,0,77.0,32,21.7,1,0
APP004849,76500.0,0.532,23300.0,56.8,43.2,3,99.0,35,31.5,1,0
APP004850,16200.0,0.429,6400.0,62.0,38.0,0,88.6,30,23.3,1,0
APP004851,221300.0,0.67,57100.0,41.4,58.6,0,72.9,31,17.8,1,0
APP004852,20600.0,0.114,10900.0,60.8,39.2,0,86.6,29,13.9,1,1
APP004853,70200.0,0.098,21800.0,54.8,45.2,0,89.5,25,8.4,1,0
APP004854,52000.0,0.435,15000.0,63.0,37.0,0,94.7,34,20.5,0,3
APP004855,92700.0,0.065,30200.0,60.5,39.5,0,81.8,26,13.2,1,1
APP004856,183600.0,0.111,26400.0,58.0,42.0,1,97.2,36,13.3,1,1
APP004857,105800.0,0.192,31700.0,50.4,49.6,0,80.2,33,32.3,0,0
APP004858,67000.0,0.683,24500.0,41.1,58.9,0,77.4,24,25.4,1,0
APP004859,88100.0,0.432,13500.0,61.1,38.9,0,71.1,37,15.0,4,0
APP004860,47400.0,0.18,14400.0,65.2,34.8,1,88.9,42,6.9,0,2
APP004861,87800.0,0.072,29300.0,64.5,35.5,3,77.7,24,21.7,2,0
APP004862,81800.0,0.578,23600.0,31.7,68.3,2,71.4,30,26.4,1,0
APP004863,90900.0,0.325,18500.0,49.3,50.7,0,77.8,30,10.1,3,0
APP004864,70800.0,0.05,14700.0,60.2,39.8,0,91.9,28,19.3,0,1
APP004865,83800.0,0.064,38500.0,46.5,53.5,2,89.5,37,11.4,2,0
APP004866,49400.0,0.181,21500.0,30.3,69.7,0,91.0,40,14.3,2,0
APP004867,46600.0,0.129,10200.0,40.0,60.0,0,86.7,31,12.4,2,0
APP004868,71000.0,0.528,12800.0,34.6,65.4,1,76.5,29,8.8,2,0
APP004869,98400.0,0.238,36100.0,45.6,54.4,0,70.4,35,7.7,1,0
APP004870,122600.0,0.863,25900.0,45.5,54.5,0,90.7,34,35.9,1,0
APP004871,73100.0,0.272,11600.0,48.2,51.8,0,94.1,27,13.7,1,0
APP004872,51000.0,0.759,9200.0,57.3,42.7,0,91.6,29,20.7,0,0
APP004873,73300.0,0.144,16000.0,36.8,63.2,0,75.5,23,14.2,2,2
APP004874,57500.0,0.05,20500.0,33.1,66.9,0,98.0,32,31.0,3,0
APP004875,58000.0,0.481,19900.0,59.5,40.5,5,98.5,35,38.4,0,0
APP004876,64400.0,0.15,30600.0,58.7,41.3,0,77.8,33,38.9,0,2
APP004877,19100.0,0.753,23500.0,49.4,50.6,0,98.4,21,18.1,0,0
APP004878,104100.0,0.905,19300.0,50.1,49.9,0,85.2,27,37.9,1,0
APP004879,88300.0,0.358,24500.0,33.2,66.8,0,95.2,34,19.1,0,0
APP004880,42900.0,0.05,18100.0,45.2,54.8,0,80.1,30,9.2,0,0
APP004881,45500.0,0.052,13300.0,40.2,59.8,0,73.8,25,28.3,2,3
APP004882,131300.0,0.096,33500.0,30.4,69.6,0,92.0,32,5.8,1,0
APP004883,52500.0,0.09,18200.0,45.1,54.9,0,97.3,30,7.0,0,0
APP004884,94000.0,0.06,26200.0,39.9,60.1,0,86.0,30,36.8,2,0
APP004885,10900.0,0.478,8600.0,59.2,40.8,0,88.6,22,13.0,1,0
APP004886,43200.0,0.15,16700.0,40.4,59.6,0,72.8,23,17.5,1,1
APP004887,42600.0,0.314,20700.0,65.1,34.9,0,76.8,32,22.3,1,0
APP004888,96500.0,0.212,25000.0,49.8,50.2,0,77.8,31,11.6,1,1
APP004889,185600.0,0.05,43300.0,38.7,61.3,1,95.5,34,12.2,1,0
APP004890,121900.0,0.068,37000.0,50.6,49.4,5,87.9,30,38.8,2,2
APP004891,203300.0,0.575,26500.0,51.1,48.9,0,95.3,25,12.4,2,0
APP004892,57700.0,0.05,20900.0,49.8,50.2,0,93.0,45,19.2,0,0
APP004893,114600.0,0.543,42000.0,67.7,32.3,0,92.5,38,5.0,1,0
APP004894,54000.0,0.43,19500.0,36.1,63.9,1,71.3,32,33.0,2,0
APP004895,135200.0,0.166,28000.0,55.9,44.1,0,98.3,33,18.1,1,2
APP004896,12700.0,0.242,5300.0,35.5,64.5,0,80.2,30,30.1,2,0
APP004897,22200.0,0.855,6300.0,54.9,45.1,0,74.9,28,12.1,3,0
APP004898,78200.0,0.068,20500.0,53.3,46.7,1,72.4,38,15.4,2,0
APP004899,107000.0,0.05,27300.0,45.9,54.1,0,80.3,29,6.5,1,1
APP004900,115300.0,0.458,32200.0,58.1,41.9,0,77.3,29,36.6,2,3
APP004901,177300.0,0.333,28500.0,32.8,67.2,0,93.8,38,33.2,1,0
APP004902,130200.0,0.05,25900.0,35.2,64.8,0,91.0,29,30.6,2,0
APP004903,51800.0,0.451,29000.0,35.1,64.9,0,78.9,37,16.0,1,0
APP004904,37100.0,0.833,23400.0,68.0,32.0,0,87.1,24,38.4,2,0
APP004905,85000.0,0.181,25800.0,34.4,65.6,0,83.0,34,23.8,2,0
APP004906,57600.0,0.528,12000.0,42.2,57.8,0,98.1,21,32.5,1,2
APP004907,67100.0,0.262,16800.0,40.1,59.9,0,83.8,28,32.1,1,3
APP004908,54000.0,0.095,20400.0,52.2,47.8,0,75.2,26,28.5,0,0
APP004909,70500.0,0.05,15200.0,68.3,31.7,2,80.8,20,30.9,2,0
APP004910,39400.0,0.115,28700.0,45.2,54.8,0,99.4,23,9.0,5,0
APP004911,99500.0,0.251,33500.0,56.5,43.5,0,97.4,34,26.7,0,0
APP004912,98700.0,0.05,21300.0,39.7,60.3,0,87.0,30,13.6,0,0
APP004913,124700.0,0.209,22300.0,43.5,56.5,0,71.9,32,38.9,1,0
APP004914,238100.0,0.529,87700.0,34.4,65.6,0,91.5,31,31.3,1,1
APP004915,123900.0,0.099,21000.0,38.7,61.3,0,78.8,25,20.8,0,0
APP004916,42700.0,0.69,16800.0,63.6,36.4,1,79.2,24,6.9,0,0
APP004917,102500.0,0.05,21900.0,42.5,57.5,0,72.1,28,17.9,0,1
APP004918,85800.0,0.617,39200.0,64.6,35.4,0,72.2,26,19.7,0,4
APP004919,136500.0,0.616,26700.0,55.4,44.6,2,86.9,27,10.5,0,2
APP004920,41800.0,0.05,21400.0,49.1,50.9,0,77.5,37,30.0,1,1
APP004921,35700.0,0.05,15500.0,44.7,55.3,0,84.8,42,20.0,1,1
APP004922,69000.0,0.115,29900.0,34.9,65.1,0,73.2,33,35.8,1,0
APP004923,124300.0,0.075,30500.0,33.0,67.0,2,83.3,37,30.3,0,0
APP004924,62400.0,0.275,31300.0,65.6,34.4,0,85.7,32,36.8,1,4
APP004925,81500.0,0.05,14400.0,35.1,64.9,0,74.3,30,38.0,2,0
APP004926,300400.0,1.094,98200.0,54.9,45.1,0,81.4,26,6.2,1,0
APP004927,129200.0,0.863,37900.0,54.3,45.7,2,75.7,28,8.5,0,0
APP004928,52600.0,0.218,49300.0,36.0,64.0,1,74.4,22,21.6,0,1
APP004929,102700.0,0.109,31100.0,38.5,61.5,0,82.5,26,11.8,2,0
APP004930,300000.0,1.15,73600.0,63.0,37.0,0,88.8,31,38.0,1,0
APP004931,24200.0,0.05,14300.0,45.1,54.9,0,73.7,42,27.1,0,0
APP004932,48900.0,1.081,16900.0,65.3,34.7,0,70.8,35,5.5,1,0
APP004933,351400.0,0.05,57900.0,41.1,58.9,1,95.0,27,12.8,2,0
APP004934,32200.0,0.169,24500.0,65.1,34.9,4,99.5,28,13.6,0,0
APP004935,115400.0,0.371,28800.0,36.2,63.8,0,73.1,28,21.6,0,0
APP004936,74000.0,0.05,11600.0,43.8,56.2,0,83.1,34,39.6,1,0
APP004937,78900.0,0.411,42700.0,46.9,53.1,0,70.1,30,17.2,1,0
APP004938,21800.0,0.083,6100.0,43.7,56.3,1,81.7,22,15.8,0,1
APP004939,130500.0,0.364,34000.0,40.1,59.9,0,76.3,28,22.4,1,0
APP004940,53600.0,0.557,10600.0,50.4,49.6,2,71.9,31,27.8,0,0
APP004941,13900.0,0.507,5100.0,36.7,63.3,0,74.4,32,15.5,1,1
APP004942,27100.0,0.072,11900.0,36.9,63.1,0,73.7,27,17.6,0,0
APP004943,37200.0,0.362,19900.0,41.6,58.4,0,98.1,33,35.8,0,0
APP004944,59700.0,0.115,14800.0,43.6,56.4,0,86.3,27,39.0,1,3
APP004945,58200.0,0.318,31500.0,58.8,41.2,0,93.6,43,30.3,1,0
APP004946,84000.0,0.286,25400.0,33.6,66.4,0,87.3,30,7.8,4,0
APP004947,55100.0,0.219,24200.0,54.9,45.1,0,100.0,34,25.8,0,4
APP004948,21500.0,0.376,4800.0,59.1,40.9,0,88.3,32,25.7,2,0
APP004949,44100.0,0.068,25800.0,46.3,53.7,0,98.7,34,11.5,0,0
APP004950,61100.0,0.189,16900.0,30.9,69.1,0,79.8,34,39.0,1,2
APP004951,235000.0,0.117,40000.0,30.9,69.1,1,82.7,32,38.1,1,0
APP004952,91700.0,0.05,66500.0,33.1,66.9,0,93.1,31,15.3,2,0
APP004953,7300.0,0.159,3400.0,47.4,52.6,0,83.5,29,21.1,2,0
APP004954,105800.0,0.203,31900.0,46.5,53.5,0,95.1,29,18.4,2,0
APP004955,251300.0,0.05,64500.0,56.3,43.7,0,99.4,20,18.3,2,0
APP004956,44600.0,0.655,23200.0,43.3,56.7,3,93.8,30,16.2,1,0
APP004957,53200.0,0.265,13400.0,69.4,30.6,0,94.0,42,19.0,0,0
APP004958,106800.0,0.052,22300.0,36.6,63.4,0,95.5,29,21.7,0,3
APP004959,219500.0,0.214,43700.0,37.5,62.5,0,96.4,36,10.0,2,0
APP004960,82400.0,0.406,17300.0,65.6,34.4,1,78.0,27,16.2,1,0
APP004961,181000.0,0.185,41800.0,30.0,70.0,0,95.3,36,22.4,0,0
APP004962,129400.0,0.253,27600.0,48.4,51.6,0,99.1,27,23.1,0,0
APP004963,23100.0,0.125,16600.0,61.6,38.4,0,98.4,36,18.7,0,0
APP004964,42200.0,0.114,11700.0,34.4,65.6,0,71.0,39,18.4,0,0
APP004965,207000.0,0.15,31300.0,52.2,47.8,1,77.8,25,26.5,1,0
APP004966,114200.0,0.409,22200.0,32.8,67.2,1,95.4,33,17.8,0,0
APP004967,91600.0,0.212,27400.0,35.1,64.9,0,71.4,45,16.9,0,0
APP004968,32400.0,0.28,15100.0,44.6,55.4,0,80.8,37,32.8,1,0
APP004969,60900.0,0.21,32600.0,57.5,42.5,0,91.5,26,30.1,0,2
APP004970,145600.0,0.376,33600.0,40.8,59.2,1,72.6,26,33.6,0,1
APP004971,141200.0,0.073,21500.0,46.7,53.3,0,72.6,25,21.6,0,0
APP004972,202400.0,0.079,43800.0,64.9,35.1,0,71.8,35,7.2,3,3
APP004973,71000.0,0.05,23000.0,51.2,48.8,0,72.6,25,26.7,2,0
APP004974,52900.0,0.114,19500.0,32.9,67.1,0,96.1,26,11.3,1,1
APP004975,196600.0,0.188,25400.0,52.0,48.0,4,91.9,42,37.2,0,0
APP004976,84600.0,0.16,20800.0,37.2,62.8,0,97.1,29,39.0,2,1
APP004977,26900.0,0.05,10300.0,32.0,68.0,0,90.1,28,20.3,1,0
APP004978,92300.0,0.287,21100.0,30.4,69.6,2,83.9,44,12.4,0,0
APP004979,86900.0,0.05,17100.0,38.2,61.8,0,89.9,37,28.4,1,0
APP004980,308000.0,0.05,56900.0,32.4,67.6,0,84.2,27,26.7,0,1
APP004981,115300.0,0.094,28000.0,36.2,63.8,0,96.1,28,33.7,0,2
APP004982,91800.0,0.435,15100.0,40.0,60.0,0,78.6,33,30.3,1,0
APP004983,31900.0,0.12,8100.0,33.7,66.3,0,90.3,27,11.9,1,0
APP004984,197400.0,0.051,33300.0,43.7,56.3,0,76.5,32,17.3,0,3
APP004985,236500.0,0.313,39700.0,44.6,55.4,1,75.1,28,13.2,0,0
APP004986,43600.0,0.356,24100.0,53.1,46.9,1,97.4,30,33.2,0,0
APP004987,16700.0,0.214,10900.0,31.5,68.5,0,79.1,24,31.2,3,0
APP004988,123700.0,0.086,28800.0,51.1,48.9,0,74.7,33,6.2,2,0
APP004989,33800.0,0.05,14200.0,41.2,58.8,0,84.9,20,39.5,2,0
APP004990,100100.0,0.737,26200.0,58.7,41.3,1,77.6,27,11.1,0,3
APP004991,16700.0,0.201,13900.0,38.4,61.6,2,78.5,21,24.5,1,0
APP004992,30400.0,0.518,6400.0,55.0,45.0,0,71.1,35,11.6,2,0
APP004993,48200.0,0.179,40100.0,35.2,64.8,0,99.4,32,39.7,1,1
APP004994,13000.0,0.708,13200.0,55.9,44.1,0,97.0,30,13.3,3,0
APP004995,126300.0,0.2,26800.0,60.2,39.8,0,86.4,31,10.0,4,0
APP004996,89800.0,0.56,21800.0,36.9,63.1,0,77.1,33,18.1,0,0
APP004997,115800.0,0.076,39500.0,49.1,50.9,0,83.2,27,9.3,1,0
APP004998,72300.0,0.297,23100.0,68.1,31.9,1,92.2,27,29.8,0,0
APP004999,106100.0,0.05,43500.0,45.6,54.4,0,71.2,27,35.4,2,0
APP005000,176700.0,0.099,55600.0,68.0,32.0,0,93.2,32,39.2,2,4
APP005001,90900.0,0.113,21800.0,55.0,45.0,0,78.3,35,20.2,0,0
APP005002,31300.0,0.15,7600.0,54.9,45.1,0,80.7,44,36.2,0,1
APP005003,62700.0,0.144,30700.0,46.5,53.5,0,97.3,32,9.0,2,0
APP005004,49700.0,0.05,9200.0,48.0,52.0,5,90.7,23,23.7,1,0
APP005005,14900.0,0.05,7000.0,43.0,57.0,0,85.4,32,10.1,1,0
APP005006,44300.0,0.952,23600.0,64.9,35.1,0,76.4,27,17.8,1,0
APP005007,72200.0,0.311,21900.0,60.9,39.1,2,97.9,35,36.1,1,2
APP005008,161600.0,0.555,60400.0,34.8,65.2,0,72.4,31,6.5,0,0
APP005009,135500.0,0.337,28000.0,37.3,62.7,1,92.9,21,16.4,4,0
APP005010,140700.0,0.05,33000.0,63.0,37.0,0,91.7,37,28.7,0,0
APP005011,117700.0,0.05,31500.0,41.1,58.9,0,82.7,30,26.3,1,0
APP005012,80200.0,0.37,15500.0,36.1,63.9,0,91.6,29,9.8,0,0
APP005013,86700.0,0.218,15600.0,56.1,43.9,0,96.0,29,23.5,0,0
APP005014,32300.0,0.052,18300.0,48.5,51.5,0,85.6,25,34.0,1,2
APP005015,46100.0,0.111,15300.0,54.9,45.1,0,84.1,30,22.0,0,1
APP005016,61700.0,0.202,60100.0,42.6,57.4,0,92.4,31,28.8,2,0
APP005017,16200.0,0.405,4300.0,49.5,50.5,0,93.7,37,7.0,2,2
APP005018,86800.0,0.33,40200.0,56.4,43.6,2,72.8,21,8.3,1,0
APP005019,117000.0,0.597,27500.0,62.5,37.5,0,76.1,34,11.3,1,1
APP005020,48800.0,0.234,22700.0,48.8,51.2,0,86.5,25,12.9,2,0
APP005021,92300.0,0.114,18900.0,45.4,54.6,0,90.9,40,33.2,0,0
APP005022,45500.0,0.396,7700.0,60.1,39.9,0,78.9,28,27.2,1,1
APP005023,189800.0,0.458,30000.0,46.6,53.4,0,83.1,35,11.4,1,0
APP005024,138400.0,0.624,28400.0,54.2,45.8,0,96.1,41,38.8,2,0
APP005025,73400.0,0.12,12200.0,63.4,36.6,0,80.6,35,13.1,1,0
APP005026,9600.0,0.05,3400.0,40.7,59.3,0,82.3,38,19.2,1,2
APP005027,49900.0,0.202,23800.0,59.0,41.0,2,78.8,30,26.2,0,0
APP005028,53000.0,0.186,45600.0,63.5,36.5,0,78.5,30,13.9,2,0
APP005029,73200.0,0.288,60800.0,44.7,55.3,0,71.4,29,37.8,2,0
APP005030,53000.0,0.565,32000.0,42.4,57.6,1,74.6,46,34.6,1,1
APP005031,144100.0,0.109,23100.0,39.0,61.0,0,80.1,29,17.8,3,0
APP005032,90100.0,0.492,14500.0,69.9,30.1,1,95.3,35,25.7,1,0
APP005033,98400.0,0.05,19700.0,57.9,42.1,0,80.5,42,19.5,0,0
APP005034,32400.0,0.286,10000.0,43.1,56.9,0,86.8,30,37.5,0,0
APP005035,94700.0,0.542,36000.0,50.6,49.4,0,95.2,28,19.3,0,0
APP005036,123600.0,0.714,20900.0,48.9,51.1,0,85.5,32,22.2,2,2
APP005037,35000.0,0.05,24900.0,33.9,66.1,0,70.2,41,22.0,0,0
APP005038,126000.0,1.336,16300.0,48.5,51.5,0,78.3,34,20.5,3,0
APP005039,223800.0,0.4,46600.0,39.1,60.9,1,72.9,34,37.1,1,0
APP005040,177300.0,0.083,43000.0,61.6,38.4,3,76.8,33,19.7,5,0
APP005041,35300.0,0.46,23500.0,64.3,35.7,0,94.1,33,34.9,1,0
APP005042,67000.0,0.114,22600.0,30.2,69.8,1,81.5,26,30.6,1,0
APP005043,72000.0,0.05,39800.0,62.2,37.8,0,98.2,26,22.3,1,0
APP005044,207500.0,0.087,37100.0,54.4,45.6,0,79.8,21,36.6,2,1
APP005045,83700.0,0.05,36200.0,44.0,56.0,1,89.8,26,27.4,1,1
APP005046,40400.0,0.213,12600.0,62.6,37.4,0,80.5,32,17.3,4,0
APP005047,213300.0,0.154,62900.0,43.8,56.2,0,90.9,34,39.5,2,0
APP005048,50300.0,0.237,18800.0,34.7,65.3,0,86.5,29,34.1,0,0
APP005049,94300.0,0.059,13200.0,50.8,49.2,0,71.8,38,37.6,0,2
APP005050,50600.0,0.3,13000.0,57.7,42.3,3,85.4,35,20.1,4,0
APP005051,41100.0,0.826,24900.0,67.1,32.9,0,96.5,25,18.1,2,0
APP005052,42200.0,0.05,16100.0,35.4,64.6,1,88.5,31,9.1,1,0
APP005053,38600.0,0.328,36000.0,65.2,34.8,2,80.4,33,11.3,1,0
APP005054,100000.0,0.05,38300.0,44.5,55.5,0,72.1,36,34.9,1,0
APP005055,42300.0,0.05,11400.0,31.5,68.5,0,72.0,33,32.5,1,0
APP005056,54800.0,0.925,31600.0,66.6,33.4,0,95.7,32,11.4,1,0
APP005057,166300.0,0.251,34600.0,32.0,68.0,1,94.1,31,35.9,1,1
APP005058,67800.0,0.206,17500.0,45.4,54.6,1,80.2,21,6.5,4,0
APP005059,35400.0,0.051,15800.0,42.3,57.7,0,92.9,28,30.6,0,0
APP005060,25900.0,0.132,21000.0,51.3,48.7,0,72.9,31,38.5,2,0
APP005061,27400.0,0.332,11900.0,56.4,43.6,0,97.5,35,17.8,0,0
APP005062,85100.0,0.077,36500.0,55.1,44.9,1,85.9,30,36.4,0,0
APP005063,34400.0,0.403,4900.0,47.7,52.3,3,75.0,42,31.0,2,0
APP005064,91600.0,0.437,25800.0,41.5,58.5,3,70.9,25,20.9,0,1
APP005065,66900.0,0.08,29100.0,66.7,33.3,0,75.9,26,26.0,0,2
APP005066,26900.0,0.05,5900.0,55.9,44.1,0,90.2,30,37.4,1,0
APP005067,98500.0,0.713,15500.0,50.0,50.0,0,86.6,32,26.0,0,0
APP005068,39200.0,0.559,24700.0,50.0,50.0,0,71.2,39,36.6,1,0
APP005069,91000.0,0.16,24400.0,40.3,59.7,1,84.4,37,36.0,1,1
APP005070,27100.0,0.091,9800.0,67.5,32.5,0,90.7,24,8.0,1,0
APP005071,151100.0,0.343,56600.0,67.8,32.2,1,79.9,18,33.0,0,0
APP005072,32400.0,0.337,19000.0,30.4,69.6,0,73.6,26,10.6,1,0
APP005073,19300.0,0.256,6400.0,32.6,67.4,0,84.7,29,18.0,2,0
APP005074,85500.0,0.457,12800.0,66.3,33.7,0,92.5,27,33.4,1,0
APP005075,76900.0,0.235,12300.0,64.4,35.6,0,92.4,26,34.0,0,0
APP005076,16500.0,0.114,13100.0,40.6,59.4,0,78.2,34,10.7,2,0
APP005077,43100.0,0.156,37300.0,48.2,51.8,0,78.0,38,11.9,2,0
APP005078,70000.0,0.05,53200.0,64.1,35.9,0,79.8,27,38.1,0,0
APP005079,22400.0,0.152,6500.0,68.5,31.5,0,81.4,28,28.5,1,0
APP005080,77100.0,0.666,28900.0,51.4,48.6,3,91.6,24,13.8,2,1
APP005081,209000.0,0.705,29400.0,37.5,62.5,1,75.8,28,19.7,1,0
APP005082,199200.0,0.382,53100.0,37.3,62.7,0,94.1,30,6.0,0,0
APP005083,92800.0,0.482,31200.0,39.5,60.5,0,85.2,31,39.3,4,0
APP005084,55600.0,0.122,11200.0,41.4,58.6,1,99.2,26,29.8,3,0
APP005085,59900.0,0.174,42500.0,63.0,37.0,0,87.2,31,8.1,1,2
APP005086,366100.0,0.05,54300.0,47.2,52.8,0,85.3,27,15.7,2,0
APP005087,71000.0,0.387,24200.0,55.7,44.3,0,96.3,33,5.8,2,0
APP005088,65300.0,0.05,19200.0,65.8,34.2,0,85.3,34,20.0,1,1
APP005089,155900.0,0.05,39300.0,37.1,62.9,0,94.7,30,32.9,3,0
APP005090,66700.0,0.05,16800.0,61.0,39.0,1,95.6,36,20.9,1,0
APP005091,39600.0,0.917,7000.0,42.7,57.3,0,84.1,35,19.2,0,0
APP005092,40000.0,0.235,17800.0,51.5,48.5,0,75.9,35,22.5,1,3
APP005093,94600.0,0.483,34600.0,43.5,56.5,2,79.3,30,10.4,0,0
APP005094,103600.0,0.503,26200.0,32.3,67.7,0,91.5,19,28.8,2,0
APP005095,122000.0,0.142,20500.0,46.0,54.0,0,75.6,22,28.7,2,2
APP005096,130900.0,0.05,89400.0,35.1,64.9,0,71.5,34,11.2,0,0
APP005097,51100.0,0.323,10000.0,38.7,61.3,3,90.9,26,23.9,2,0
APP005098,90400.0,0.196,46500.0,57.9,42.1,0,72.9,34,18.3,0,1
APP005099,116200.0,0.292,28500.0,61.7,38.3,0,90.1,22,17.6,1,0
APP005100,72500.0,0.237,20100.0,33.9,66.1,0,72.2,30,34.2,0,0
APP005101,67000.0,0.217,24400.0,39.5,60.5,0,89.8,28,37.9,0,0
APP005102,38500.0,0.57,36500.0,48.7,51.3,1,94.3,26,10.9,1,3
APP005103,158000.0,0.058,22100.0,61.3,38.7,0,94.8,43,28.3,1,1
APP005104,115400.0,0.201,25100.0,64.8,35.2,0,99.9,28,34.6,1,0
APP005105,42700.0,0.562,21900.0,59.4,40.6,0,85.7,25,29.9,0,0
APP005106,81200.0,0.232,21600.0,69.8,30.2,0,86.8,31,30.1,2,0
APP005107,53100.0,0.486,18300.0,40.8,59.2,0,80.4,35,27.7,1,0
APP005108,28100.0,0.583,3900.0,33.6,66.4,0,80.9,30,12.5,1,1
APP005109,74200.0,0.124,21000.0,63.4,36.6,0,75.0,34,36.4,0,0
APP005110,67100.0,0.05,28300.0,49.9,50.1,0,71.2,34,14.7,1,0
APP005111,47400.0,0.197,6600.0,42.4,57.6,4,74.4,33,29.8,0,0
